,Unnamed: 0,Unnamed: 0.1,Country,Region,Unit,Country_Code,Weight,Date,Price,unit_price(/kg)
8398,150840,150840,Bulgaria,Europe,g,BGN,100.0,Jun-2005,1.01,10.1
8399,150841,150841,Cyprus,Europe,kg,CYP,1.0,Jun-2005,5.4,5.4
8400,150842,150842,Czech Rep.,Europe,g,CZK,100.0,Jun-2005,18.86,188.6
8401,150843,150843,Denmark,Europe,kg,DKK,1.0,Jun-2005,57.26,57.26
8402,150844,150844,Finland,Europe,kg,EUR,1.0,Jun-2005,5.06,5.06
8403,150845,150845,France,Europe,kg,EUR,1.0,Jun-2005,4.84,4.84
8404,150846,150846,Germany,Europe,kg,EUR,1.0,Jun-2005,7.56,7.56
8405,150847,150847,Hungary,Europe,g,HUF,250.0,Jun-2005,401.0,1604.0
8406,150848,150848,Italy,Europe,kg,EUR,1.0,Jun-2005,10.85,10.85
8407,150849,150849,Latvia,Europe,kg,LVL,1.0,Jun-2005,4.91,4.91
8408,150850,150850,Lithuania,Europe,g,LTL,250.0,Jun-2005,5.82,23.28
8409,150851,150851,Luxembourg,Europe,kg,EUR,1.0,Jun-2005,10.78,10.78
8410,150852,150852,"Netherlands, The",Europe,kg,EUR,1.0,Jun-2005,6.64,6.64
8411,150853,150853,Norway,Europe,kg,NOK,1.0,Jun-2005,61.82,61.82
8412,150854,150854,"Poland, Rep. of",Europe,g,PLN,250.0,Jun-2005,4.5,18.0
8413,150855,150855,Portugal,Europe,kg,EUR,1.0,Jun-2005,8.7,8.7
8414,150856,150856,Slovak Rep.,Europe,g,SKK,100.0,Jun-2005,18.92,189.2
8415,150857,150857,"Slovenia, Rep. of",Europe,kg,SIT,1.0,Jun-2005,1611.4,1611.4
8416,150858,150858,Spain,Europe,kg,EUR,1.0,Jun-2005,5.76,5.76
8417,150859,150859,Sweden,Europe,kg,SEK,1.0,Jun-2005,48.66,48.66
8418,150860,150860,Switzerland,Europe,kg,CHF,1.0,Jun-2005,16.04,16.04
8419,150861,150861,United Kingdom,Europe,½ lb,GBP,1.0,Jun-2005,1.93,
8420,150862,150862,United States,North America,lb,USD,1.0,Jun-2005,3.4160000000000004,7.59
8421,150863,150863,Brazil,South America,g,BRL,500.0,Jun-2005,3.2,6.4
8422,150864,150864,Colombia,South America,kg,COP,1.0,Jun-2005,10990.0,10990.0
8423,151131,151131,Japan,Asia & Oceania,g,JPY,200.0,Jul-2005,396.0,1980.0
8424,151132,151132,Turkey,,kg,TRY,1.0,Jul-2005,11.2,11.2
8425,151133,151133,Honduras,Central America & Mexico,lb,HNL,1.0,Jul-2005,30.48,67.73
8426,151134,151134,Austria,Europe,kg,EUR,1.0,Jul-2005,6.92,6.92
8427,151135,151135,Belgium,Europe,kg,EUR,1.0,Jul-2005,7.3,7.3
8428,151136,151136,Bulgaria,Europe,g,BGN,100.0,Jul-2005,1.01,10.1
8429,151137,151137,Cyprus,Europe,kg,CYP,1.0,Jul-2005,5.4,5.4
8430,151138,151138,Czech Rep.,Europe,g,CZK,100.0,Jul-2005,19.71,197.1
8431,151139,151139,Denmark,Europe,kg,DKK,1.0,Jul-2005,58.93,58.93
8432,151140,151140,Finland,Europe,kg,EUR,1.0,Jul-2005,5.14,5.14
8433,151141,151141,France,Europe,kg,EUR,1.0,Jul-2005,4.84,4.84
8434,151142,151142,Germany,Europe,kg,EUR,1.0,Jul-2005,7.62,7.62
8435,151143,151143,Hungary,Europe,g,HUF,250.0,Jul-2005,404.0,1616.0
8436,151144,151144,Italy,Europe,kg,EUR,1.0,Jul-2005,10.89,10.89
8437,151145,151145,Latvia,Europe,kg,LVL,1.0,Jul-2005,4.94,4.94
8438,151146,151146,Lithuania,Europe,g,LTL,250.0,Jul-2005,6.01,24.04
8439,151147,151147,Luxembourg,Europe,kg,EUR,1.0,Jul-2005,10.7,10.7
8440,151148,151148,"Netherlands, The",Europe,kg,EUR,1.0,Jul-2005,6.64,6.64
8441,151149,151149,Norway,Europe,kg,NOK,1.0,Jul-2005,61.89,61.89
8442,151150,151150,"Poland, Rep. of",Europe,g,PLN,250.0,Jul-2005,4.5,18.0
8443,151151,151151,Portugal,Europe,kg,EUR,1.0,Jul-2005,8.62,8.62
8444,151152,151152,Slovak Rep.,Europe,g,SKK,100.0,Jul-2005,18.89,188.9
8445,151153,151153,"Slovenia, Rep. of",Europe,kg,SIT,1.0,Jul-2005,1591.2,1591.2
8446,151154,151154,Spain,Europe,kg,EUR,1.0,Jul-2005,5.68,5.68
8447,151155,151155,Sweden,Europe,kg,SEK,1.0,Jul-2005,50.2,50.2
8448,151156,151156,Switzerland,Europe,kg,CHF,1.0,Jul-2005,16.0,16.0
8449,151157,151157,United Kingdom,Europe,½ lb,GBP,1.0,Jul-2005,1.95,
8450,151158,151158,United States,North America,lb,USD,1.0,Jul-2005,3.334,7.41
8451,151159,151159,Brazil,South America,g,BRL,500.0,Jul-2005,3.21,6.42
8452,151160,151160,Colombia,South America,kg,COP,1.0,Jul-2005,10990.0,10990.0
8453,151427,151427,Japan,Asia & Oceania,g,JPY,200.0,Aug-2005,396.0,1980.0
8454,151428,151428,Turkey,,kg,TRY,1.0,Aug-2005,11.28,11.28
8455,151429,151429,Honduras,Central America & Mexico,lb,HNL,1.0,Aug-2005,30.49,67.76
8456,151430,151430,Austria,Europe,kg,EUR,1.0,Aug-2005,7.1,7.1
8457,151431,151431,Belgium,Europe,kg,EUR,1.0,Aug-2005,7.48,7.48
8458,151432,151432,Bulgaria,Europe,g,BGN,100.0,Aug-2005,1.01,10.1
8459,151433,151433,Cyprus,Europe,kg,CYP,1.0,Aug-2005,5.4,5.4
8460,151434,151434,Czech Rep.,Europe,g,CZK,100.0,Aug-2005,20.52,205.2
8461,151435,151435,Denmark,Europe,kg,DKK,1.0,Aug-2005,58.49,58.49
8462,151436,151436,Finland,Europe,kg,EUR,1.0,Aug-2005,5.2,5.2
8463,151437,151437,France,Europe,kg,EUR,1.0,Aug-2005,4.88,4.88
8464,151438,151438,Germany,Europe,kg,EUR,1.0,Aug-2005,7.66,7.66
8465,151439,151439,Hungary,Europe,g,HUF,250.0,Aug-2005,415.0,1660.0
8466,151440,151440,Italy,Europe,kg,EUR,1.0,Aug-2005,10.91,10.91
8467,151441,151441,Latvia,Europe,kg,LVL,1.0,Aug-2005,5.05,5.05
8468,151442,151442,Lithuania,Europe,g,LTL,250.0,Aug-2005,6.08,24.32
8469,151443,151443,Luxembourg,Europe,kg,EUR,1.0,Aug-2005,10.78,10.78
8470,151444,151444,"Netherlands, The",Europe,kg,EUR,1.0,Aug-2005,6.64,6.64
8471,151445,151445,Norway,Europe,kg,NOK,1.0,Aug-2005,57.54,57.54
8472,151446,151446,"Poland, Rep. of",Europe,g,PLN,250.0,Aug-2005,4.55,18.2
8473,151447,151447,Portugal,Europe,kg,EUR,1.0,Aug-2005,8.69,8.69
8474,151448,151448,Slovak Rep.,Europe,g,SKK,100.0,Aug-2005,18.98,189.8
8475,151449,151449,"Slovenia, Rep. of",Europe,kg,SIT,1.0,Aug-2005,1565.7,1565.7
8476,151450,151450,Spain,Europe,kg,EUR,1.0,Aug-2005,5.68,5.68
8477,151451,151451,Sweden,Europe,kg,SEK,1.0,Aug-2005,50.12,50.12
8478,151452,151452,Switzerland,Europe,kg,CHF,1.0,Aug-2005,16.0,16.0
8479,151453,151453,United Kingdom,Europe,½ lb,GBP,1.0,Aug-2005,1.98,
8480,151454,151454,United States,North America,lb,USD,1.0,Aug-2005,3.482,7.74
8481,151455,151455,Brazil,South America,g,BRL,500.0,Aug-2005,3.2,6.4
8482,151456,151456,Colombia,South America,kg,COP,1.0,Aug-2005,10990.0,10990.0
8483,151723,151723,Japan,Asia & Oceania,g,JPY,200.0,Sep-2005,390.0,1950.0
8484,151724,151724,Turkey,,kg,TRY,1.0,Sep-2005,11.41,11.41
8485,151725,151725,Honduras,Central America & Mexico,lb,HNL,1.0,Sep-2005,30.45,67.67
8486,151726,151726,Austria,Europe,kg,EUR,1.0,Sep-2005,6.98,6.98
8487,151727,151727,Belgium,Europe,kg,EUR,1.0,Sep-2005,7.49,7.49
8488,151728,151728,Bulgaria,Europe,g,BGN,100.0,Sep-2005,1.01,10.1
8489,151729,151729,Cyprus,Europe,kg,CYP,1.0,Sep-2005,5.4,5.4
8490,151730,151730,Czech Rep.,Europe,g,CZK,100.0,Sep-2005,20.77,207.7
8491,151731,151731,Denmark,Europe,kg,DKK,1.0,Sep-2005,58.67,58.67
8492,151732,151732,Finland,Europe,kg,EUR,1.0,Sep-2005,5.24,5.24
8493,151733,151733,France,Europe,kg,EUR,1.0,Sep-2005,4.96,4.96
8494,151734,151734,Germany,Europe,kg,EUR,1.0,Sep-2005,7.72,7.72
8495,151735,151735,Hungary,Europe,g,HUF,250.0,Sep-2005,421.0,1684.0
8496,151736,151736,Italy,Europe,kg,EUR,1.0,Sep-2005,10.94,10.94
8497,151737,151737,Latvia,Europe,kg,LVL,1.0,Sep-2005,5.14,5.14
8498,151738,151738,Lithuania,Europe,g,LTL,250.0,Sep-2005,5.98,23.92
8499,151739,151739,Luxembourg,Europe,kg,EUR,1.0,Sep-2005,10.9,10.9
8500,151740,151740,"Netherlands, The",Europe,kg,EUR,1.0,Sep-2005,6.64,6.64
8501,151741,151741,Norway,Europe,kg,NOK,1.0,Sep-2005,57.27,57.27
8502,151742,151742,"Poland, Rep. of",Europe,g,PLN,250.0,Sep-2005,4.57,18.28
8503,151743,151743,Portugal,Europe,kg,EUR,1.0,Sep-2005,8.65,8.65
8504,151744,151744,Slovak Rep.,Europe,g,SKK,100.0,Sep-2005,18.78,187.8
8505,151745,151745,"Slovenia, Rep. of",Europe,kg,SIT,1.0,Sep-2005,1638.5,1638.5
8506,151746,151746,Spain,Europe,kg,EUR,1.0,Sep-2005,5.72,5.72
8507,151747,151747,Sweden,Europe,kg,SEK,1.0,Sep-2005,50.0,50.0
8508,151748,151748,Switzerland,Europe,kg,CHF,1.0,Sep-2005,16.04,16.04
8509,151749,151749,United Kingdom,Europe,½ lb,GBP,1.0,Sep-2005,1.98,
8510,151750,151750,United States,North America,lb,USD,1.0,Sep-2005,3.3760000000000003,7.5
8511,151751,151751,Brazil,South America,g,BRL,500.0,Sep-2005,3.25,6.5
8512,151752,151752,Colombia,South America,kg,COP,1.0,Sep-2005,10990.0,10990.0
8513,152019,152019,Japan,Asia & Oceania,g,JPY,200.0,Oct-2005,402.0,2010.0
8514,152020,152020,Turkey,,kg,TRY,1.0,Oct-2005,11.44,11.44
8515,152021,152021,Honduras,Central America & Mexico,lb,HNL,1.0,Oct-2005,30.47,67.71
8516,152022,152022,Austria,Europe,kg,EUR,1.0,Oct-2005,7.34,7.34
8517,152023,152023,Belgium,Europe,kg,EUR,1.0,Oct-2005,7.4,7.4
8518,152024,152024,Bulgaria,Europe,g,BGN,100.0,Oct-2005,1.01,10.1
8519,152025,152025,Cyprus,Europe,kg,CYP,1.0,Oct-2005,5.4,5.4
8520,152026,152026,Czech Rep.,Europe,g,CZK,100.0,Oct-2005,20.88,208.8
8521,152027,152027,Denmark,Europe,kg,DKK,1.0,Oct-2005,56.64,56.64
8522,152028,152028,Finland,Europe,kg,EUR,1.0,Oct-2005,5.28,5.28
8523,152029,152029,France,Europe,kg,EUR,1.0,Oct-2005,4.96,4.96
8524,152030,152030,Germany,Europe,kg,EUR,1.0,Oct-2005,7.62,7.62
8525,152031,152031,Hungary,Europe,g,HUF,250.0,Oct-2005,420.0,1680.0
8526,152032,152032,Italy,Europe,kg,EUR,1.0,Oct-2005,10.95,10.95
8527,152033,152033,Latvia,Europe,kg,LVL,1.0,Oct-2005,5.13,5.13
8528,152034,152034,Lithuania,Europe,g,LTL,250.0,Oct-2005,5.99,23.96
8529,152035,152035,Luxembourg,Europe,kg,EUR,1.0,Oct-2005,10.92,10.92
8530,152036,152036,"Netherlands, The",Europe,kg,EUR,1.0,Oct-2005,6.64,6.64
8531,152037,152037,Norway,Europe,kg,NOK,1.0,Oct-2005,57.48,57.48
8532,152038,152038,"Poland, Rep. of",Europe,g,PLN,250.0,Oct-2005,4.62,18.48
8533,152039,152039,Portugal,Europe,kg,EUR,1.0,Oct-2005,8.62,8.62
8534,152040,152040,Slovak Rep.,Europe,g,SKK,100.0,Oct-2005,18.68,186.8
8535,152041,152041,"Slovenia, Rep. of",Europe,kg,SIT,1.0,Oct-2005,1619.7,1619.7
8536,152042,152042,Spain,Europe,kg,EUR,1.0,Oct-2005,5.8,5.8
8537,152043,152043,Sweden,Europe,kg,SEK,1.0,Oct-2005,50.28,50.28
8538,152044,152044,Switzerland,Europe,kg,CHF,1.0,Oct-2005,16.16,16.16
8539,152045,152045,United Kingdom,Europe,½ lb,GBP,1.0,Oct-2005,1.94,
8540,152046,152046,United States,North America,lb,USD,1.0,Oct-2005,3.447,7.66
8541,152047,152047,Brazil,South America,g,BRL,500.0,Oct-2005,3.36,6.72
8542,152048,152048,Colombia,South America,kg,COP,1.0,Oct-2005,10990.0,10990.0
8543,152315,152315,Japan,Asia & Oceania,g,JPY,200.0,Nov-2005,398.0,1990.0
8544,152316,152316,Turkey,,kg,TRY,1.0,Nov-2005,11.66,11.66
8545,152317,152317,Honduras,Central America & Mexico,lb,HNL,1.0,Nov-2005,30.44,67.64
8546,152318,152318,Austria,Europe,kg,EUR,1.0,Nov-2005,6.88,6.88
8547,152319,152319,Belgium,Europe,kg,EUR,1.0,Nov-2005,7.44,7.44
8548,152320,152320,Bulgaria,Europe,g,BGN,100.0,Nov-2005,1.0,10.0
8549,152321,152321,Cyprus,Europe,kg,CYP,1.0,Nov-2005,5.4,5.4
8550,152322,152322,Czech Rep.,Europe,g,CZK,100.0,Nov-2005,20.8,208.0
8551,152323,152323,Denmark,Europe,kg,DKK,1.0,Nov-2005,56.69,56.69
8552,152324,152324,Finland,Europe,kg,EUR,1.0,Nov-2005,5.24,5.24
8553,152325,152325,France,Europe,kg,EUR,1.0,Nov-2005,5.0,5.0
8554,152326,152326,Germany,Europe,kg,EUR,1.0,Nov-2005,7.5,7.5
8555,152327,152327,Hungary,Europe,g,HUF,250.0,Nov-2005,423.0,1692.0
8556,152328,152328,Italy,Europe,kg,EUR,1.0,Nov-2005,10.99,10.99
8557,152329,152329,Latvia,Europe,kg,LVL,1.0,Nov-2005,5.28,5.28
8558,152330,152330,Lithuania,Europe,g,LTL,250.0,Nov-2005,6.08,24.32
8559,152331,152331,Luxembourg,Europe,kg,EUR,1.0,Nov-2005,10.92,10.92
8560,152332,152332,"Netherlands, The",Europe,kg,EUR,1.0,Nov-2005,6.64,6.64
8561,152333,152333,Norway,Europe,kg,NOK,1.0,Nov-2005,53.53,53.53
8562,152334,152334,"Poland, Rep. of",Europe,g,PLN,250.0,Nov-2005,4.66,18.64
8563,152335,152335,Portugal,Europe,kg,EUR,1.0,Nov-2005,8.62,8.62
8564,152336,152336,Slovak Rep.,Europe,g,SKK,100.0,Nov-2005,18.83,188.3
8565,152337,152337,"Slovenia, Rep. of",Europe,kg,SIT,1.0,Nov-2005,1639.6,1639.6
8566,152338,152338,Spain,Europe,kg,EUR,1.0,Nov-2005,5.84,5.84
8567,152339,152339,Sweden,Europe,kg,SEK,1.0,Nov-2005,49.8,49.8
8568,152340,152340,Switzerland,Europe,kg,CHF,1.0,Nov-2005,16.12,16.12
8569,152341,152341,United Kingdom,Europe,½ lb,GBP,1.0,Nov-2005,1.97,
8570,152342,152342,United States,North America,lb,USD,1.0,Nov-2005,3.293,7.32
8571,152343,152343,Brazil,South America,g,BRL,500.0,Nov-2005,3.38,6.76
8572,152344,152344,Colombia,South America,kg,COP,1.0,Nov-2005,10990.0,10990.0
8573,152611,152611,Japan,Asia & Oceania,g,JPY,200.0,Dec-2005,383.0,1915.0
8574,152612,152612,Turkey,,kg,TRY,1.0,Dec-2005,11.68,11.68
8575,152613,152613,Honduras,Central America & Mexico,lb,HNL,1.0,Dec-2005,30.36,67.47
8576,152614,152614,Austria,Europe,kg,EUR,1.0,Dec-2005,7.06,7.06
8577,152615,152615,Belgium,Europe,kg,EUR,1.0,Dec-2005,7.42,7.42
8578,152616,152616,Bulgaria,Europe,g,BGN,100.0,Dec-2005,1.0,10.0
8579,152617,152617,Cyprus,Europe,kg,CYP,1.0,Dec-2005,5.4,5.4
8580,152618,152618,Czech Rep.,Europe,g,CZK,100.0,Dec-2005,20.7,207.0
8581,152619,152619,Denmark,Europe,kg,DKK,1.0,Dec-2005,58.28,58.28
8582,152620,152620,Finland,Europe,kg,EUR,1.0,Dec-2005,5.24,5.24
8583,152621,152621,France,Europe,kg,EUR,1.0,Dec-2005,5.04,5.04
8584,152622,152622,Germany,Europe,kg,EUR,1.0,Dec-2005,7.54,7.54
8585,152623,152623,Hungary,Europe,g,HUF,250.0,Dec-2005,426.0,1704.0
8586,152624,152624,Italy,Europe,kg,EUR,1.0,Dec-2005,10.99,10.99
8587,152625,152625,Latvia,Europe,kg,LVL,1.0,Dec-2005,5.11,5.11
8588,152626,152626,Lithuania,Europe,g,LTL,250.0,Dec-2005,5.93,23.72
8589,152627,152627,Luxembourg,Europe,kg,EUR,1.0,Dec-2005,10.92,10.92
8590,152628,152628,"Netherlands, The",Europe,kg,EUR,1.0,Dec-2005,6.64,6.64
8591,152629,152629,Norway,Europe,kg,NOK,1.0,Dec-2005,54.8,54.8
8592,152630,152630,"Poland, Rep. of",Europe,g,PLN,250.0,Dec-2005,4.66,18.64
8593,152631,152631,Portugal,Europe,kg,EUR,1.0,Dec-2005,8.59,8.59
8594,152632,152632,Slovak Rep.,Europe,g,SKK,100.0,Dec-2005,19.2,192.0
8595,152633,152633,"Slovenia, Rep. of",Europe,kg,SIT,1.0,Dec-2005,1654.2,1654.2
8596,152634,152634,Spain,Europe,kg,EUR,1.0,Dec-2005,5.84,5.84
8597,152635,152635,Sweden,Europe,kg,SEK,1.0,Dec-2005,50.02,50.02
8598,152636,152636,Switzerland,Europe,kg,CHF,1.0,Dec-2005,16.16,16.16
8599,152637,152637,United Kingdom,Europe,½ lb,GBP,1.0,Dec-2005,1.96,
8600,152638,152638,United States,North America,lb,USD,1.0,Dec-2005,3.235,7.19
8601,152639,152639,Brazil,South America,g,BRL,500.0,Dec-2005,3.31,6.62
8602,152640,152640,Colombia,South America,kg,COP,1.0,Dec-2005,10990.0,10990.0
8603,152907,152907,Japan,Asia & Oceania,g,JPY,200.0,Jan-2006,398.0,1990.0
8604,152908,152908,Turkey,,kg,TRY,1.0,Jan-2006,11.97,11.97
8605,152909,152909,Honduras,Central America & Mexico,lb,HNL,1.0,Jan-2006,30.37,67.49
8606,152910,152910,Austria,Europe,kg,EUR,1.0,Jan-2006,7.36,7.36
8607,152911,152911,Belgium,Europe,kg,EUR,1.0,Jan-2006,7.1365,7.14
8608,152912,152912,Bulgaria,Europe,g,BGN,100.0,Jan-2006,1.0,10.0
8609,152913,152913,Cyprus,Europe,kg,CYP,1.0,Jan-2006,5.4,5.4
8610,152914,152914,Czech Rep.,Europe,g,CZK,100.0,Jan-2006,20.78,207.8
8611,152915,152915,Denmark,Europe,kg,DKK,1.0,Jan-2006,56.45,56.45
8612,152916,152916,Finland,Europe,kg,EUR,1.0,Jan-2006,5.26,5.26
8613,152917,152917,France,Europe,kg,EUR,1.0,Jan-2006,5.04,5.04
8614,152918,152918,Germany,Europe,kg,EUR,1.0,Jan-2006,7.64,7.64
8615,152919,152919,Hungary,Europe,g,HUF,250.0,Jan-2006,418.0,1672.0
8616,152920,152920,Italy,Europe,kg,EUR,1.0,Jan-2006,11.0,11.0
8617,152921,152921,Latvia,Europe,kg,LVL,1.0,Jan-2006,5.26,5.26
8618,152922,152922,Lithuania,Europe,g,LTL,250.0,Jan-2006,6.11,24.44
8619,152923,152923,Luxembourg,Europe,kg,EUR,1.0,Jan-2006,10.92,10.92
8620,152924,152924,"Netherlands, The",Europe,kg,EUR,1.0,Jan-2006,6.96,6.96
8621,152925,152925,Norway,Europe,kg,NOK,1.0,Jan-2006,54.9,54.9
8622,152926,152926,"Poland, Rep. of",Europe,g,PLN,250.0,Jan-2006,4.64,18.56
8623,152927,152927,Portugal,Europe,kg,EUR,1.0,Jan-2006,8.57,8.57
8624,152928,152928,Slovak Rep.,Europe,g,SKK,100.0,Jan-2006,19.11,191.1
8625,152929,152929,"Slovenia, Rep. of",Europe,kg,SIT,1.0,Jan-2006,1642.4,1642.4
8626,152930,152930,Spain,Europe,kg,EUR,1.0,Jan-2006,5.88,5.88
8627,152931,152931,Sweden,Europe,kg,SEK,1.0,Jan-2006,49.8,49.8
8628,152933,152933,United Kingdom,Europe,½ lb,GBP,1.0,Jan-2006,1.91,
8629,152934,152934,United States,North America,lb,USD,1.0,Jan-2006,3.232,7.18
8630,152935,152935,Brazil,South America,g,BRL,500.0,Jan-2006,3.4,6.8
8631,152936,152936,Colombia,South America,kg,COP,1.0,Jan-2006,12396.0,12396.0
8632,153203,153203,Japan,Asia & Oceania,g,JPY,200.0,Feb-2006,398.0,1990.0
8633,153204,153204,Turkey,,kg,TRY,1.0,Feb-2006,12.07,12.07
8634,153205,153205,Honduras,Central America & Mexico,lb,HNL,1.0,Feb-2006,30.44,67.64
8635,153206,153206,Austria,Europe,kg,EUR,1.0,Feb-2006,7.52,7.52
8636,153207,153207,Belgium,Europe,kg,EUR,1.0,Feb-2006,7.2366,7.24
8637,153208,153208,Bulgaria,Europe,g,BGN,100.0,Feb-2006,1.0,10.0
8638,153209,153209,Cyprus,Europe,kg,CYP,1.0,Feb-2006,5.4,5.4
8639,153210,153210,Czech Rep.,Europe,g,CZK,100.0,Feb-2006,20.75,207.5
8640,153211,153211,Denmark,Europe,kg,DKK,1.0,Feb-2006,57.65,57.65
8641,153212,153212,Finland,Europe,kg,EUR,1.0,Feb-2006,5.12,5.12
8642,153213,153213,France,Europe,kg,EUR,1.0,Feb-2006,5.04,5.04
8643,153214,153214,Germany,Europe,kg,EUR,1.0,Feb-2006,7.62,7.62
8644,153215,153215,Hungary,Europe,g,HUF,250.0,Feb-2006,415.0,1660.0
8645,153216,153216,Italy,Europe,kg,EUR,1.0,Feb-2006,11.02,11.02
8646,153217,153217,Latvia,Europe,kg,LVL,1.0,Feb-2006,5.24,5.24
8647,153218,153218,Lithuania,Europe,g,LTL,250.0,Feb-2006,5.94,23.76
8648,153219,153219,Luxembourg,Europe,kg,EUR,1.0,Feb-2006,10.96,10.96
8649,153220,153220,"Netherlands, The",Europe,kg,EUR,1.0,Feb-2006,6.96,6.96
8650,153221,153221,Norway,Europe,kg,NOK,1.0,Feb-2006,55.3,55.3
8651,153222,153222,"Poland, Rep. of",Europe,g,PLN,250.0,Feb-2006,4.61,18.44
8652,153223,153223,Portugal,Europe,kg,EUR,1.0,Feb-2006,8.5,8.5
8653,153224,153224,Slovak Rep.,Europe,g,SKK,100.0,Feb-2006,19.44,194.4
8654,153225,153225,"Slovenia, Rep. of",Europe,kg,SIT,1.0,Feb-2006,1682.3,1682.3
8655,153226,153226,Spain,Europe,kg,EUR,1.0,Feb-2006,5.92,5.92
8656,153227,153227,Sweden,Europe,kg,SEK,1.0,Feb-2006,50.56,50.56
8657,153229,153229,United Kingdom,Europe,½ lb,GBP,1.0,Feb-2006,1.98,
8658,153230,153230,United States,North America,lb,USD,1.0,Feb-2006,3.174,7.05
8659,153231,153231,Brazil,South America,g,BRL,500.0,Feb-2006,3.48,6.96
8660,153232,153232,Colombia,South America,kg,COP,1.0,Feb-2006,12396.0,12396.0
8661,153499,153499,Japan,Asia & Oceania,g,JPY,200.0,Mar-2006,394.0,1970.0
8662,153500,153500,Turkey,,kg,TRY,1.0,Mar-2006,12.11,12.11
8663,153501,153501,Honduras,Central America & Mexico,lb,HNL,1.0,Mar-2006,30.44,67.64
8664,153502,153502,Austria,Europe,kg,EUR,1.0,Mar-2006,7.46,7.46
8665,153503,153503,Belgium,Europe,kg,EUR,1.0,Mar-2006,7.3312,7.33
8666,153504,153504,Bulgaria,Europe,g,BGN,100.0,Mar-2006,1.0,10.0
8667,153505,153505,Cyprus,Europe,kg,CYP,1.0,Mar-2006,5.4,5.4
8668,153506,153506,Czech Rep.,Europe,g,CZK,100.0,Mar-2006,20.9,209.0
8669,153507,153507,Denmark,Europe,kg,DKK,1.0,Mar-2006,57.63,57.63
8670,153508,153508,Finland,Europe,kg,EUR,1.0,Mar-2006,5.06,5.06
8671,153509,153509,France,Europe,kg,EUR,1.0,Mar-2006,5.04,5.04
8672,153510,153510,Germany,Europe,kg,EUR,1.0,Mar-2006,7.56,7.56
8673,153511,153511,Hungary,Europe,g,HUF,250.0,Mar-2006,414.0,1656.0
8674,153512,153512,Italy,Europe,kg,EUR,1.0,Mar-2006,11.03,11.03
8675,153513,153513,Latvia,Europe,kg,LVL,1.0,Mar-2006,5.09,5.09
8676,153514,153514,Lithuania,Europe,g,LTL,250.0,Mar-2006,6.02,24.08
8677,153515,153515,Luxembourg,Europe,kg,EUR,1.0,Mar-2006,10.96,10.96
8678,153516,153516,"Netherlands, The",Europe,kg,EUR,1.0,Mar-2006,6.96,6.96
8679,153517,153517,Norway,Europe,kg,NOK,1.0,Mar-2006,54.5,54.5
8680,153518,153518,"Poland, Rep. of",Europe,g,PLN,250.0,Mar-2006,4.57,18.28
8681,153519,153519,Portugal,Europe,kg,EUR,1.0,Mar-2006,8.57,8.57
8682,153520,153520,Slovak Rep.,Europe,g,SKK,100.0,Mar-2006,19.66,196.6
8683,153521,153521,"Slovenia, Rep. of",Europe,kg,SIT,1.0,Mar-2006,1642.0,1642.0
8684,153522,153522,Spain,Europe,kg,EUR,1.0,Mar-2006,5.92,5.92
8685,153523,153523,Sweden,Europe,kg,SEK,1.0,Mar-2006,50.82,50.82
8686,153525,153525,United Kingdom,Europe,½ lb,GBP,1.0,Mar-2006,1.94,
8687,153526,153526,United States,North America,lb,USD,1.0,Mar-2006,3.301,7.34
8688,153527,153527,Brazil,South America,g,BRL,500.0,Mar-2006,3.42,6.84
8689,153528,153528,Colombia,South America,kg,COP,1.0,Mar-2006,10396.0,10396.0
8690,153795,153795,Japan,Asia & Oceania,g,JPY,200.0,Apr-2006,409.0,2045.0
8691,153796,153796,Turkey,,kg,TRY,1.0,Apr-2006,12.11,12.11
8692,153797,153797,Honduras,Central America & Mexico,lb,HNL,1.0,Apr-2006,30.46,67.69
8693,153798,153798,Austria,Europe,kg,EUR,1.0,Apr-2006,7.34,7.34
8694,153799,153799,Belgium,Europe,kg,EUR,1.0,Apr-2006,7.6105,7.61
8695,153800,153800,Bulgaria,Europe,g,BGN,100.0,Apr-2006,1.0,10.0
8696,153801,153801,Cyprus,Europe,kg,CYP,1.0,Apr-2006,5.4,5.4
8697,153802,153802,Czech Rep.,Europe,g,CZK,100.0,Apr-2006,20.68,206.8
8698,153803,153803,Denmark,Europe,kg,DKK,1.0,Apr-2006,57.01,57.01
8699,153804,153804,Finland,Europe,kg,EUR,1.0,Apr-2006,5.06,5.06
8700,153805,153805,France,Europe,kg,EUR,1.0,Apr-2006,5.08,5.08
8701,153806,153806,Germany,Europe,kg,EUR,1.0,Apr-2006,7.58,7.58
8702,153807,153807,Hungary,Europe,g,HUF,250.0,Apr-2006,412.0,1648.0
8703,153808,153808,Italy,Europe,kg,EUR,1.0,Apr-2006,11.03,11.03
8704,153809,153809,Latvia,Europe,kg,LVL,1.0,Apr-2006,5.19,5.19
8705,153810,153810,Lithuania,Europe,g,LTL,250.0,Apr-2006,5.91,23.64
8706,153811,153811,Luxembourg,Europe,kg,EUR,1.0,Apr-2006,10.98,10.98
8707,153812,153812,"Netherlands, The",Europe,kg,EUR,1.0,Apr-2006,6.96,6.96
8708,153813,153813,Norway,Europe,kg,NOK,1.0,Apr-2006,49.6,49.6
