,Unnamed: 0,Country,Region,Unit,Country_Code,Weight,Date,Price,unit_price(/kg)
145807,145807,Belgium,Europe,kg,EUR,1.0,Jan-04,6.91,6.91
145808,145808,Bulgaria,Europe,g,BGN,100.0,Jan-04,10.15,101.5
145809,145809,Cyprus,Europe,kg,CYP,1.0,Jan-04,5.4,5.4
145810,145810,Czechia,Europe,g,CZK,100.0,Jan-04,19.35,193.5
145811,145811,Denmark,Europe,kg,DKK,1.0,Jan-04,52.08,52.08
145812,145812,Finland,Europe,kg,EUR,1.0,Jan-04,4.09,4.09
145813,145813,France,Europe,kg,EUR,1.0,Jan-04,4.88,4.88
145814,145814,Germany,Europe,kg,EUR,1.0,Jan-04,6.05,6.05
145815,145815,Hungary,Europe,g,HUF,250.0,Jan-04,390.0,1560.0
145816,145816,Italy,Europe,kg,EUR,1.0,Jan-04,10.66,10.66
145817,145817,Latvia,Europe,kg,LVL,1.0,Jan-04,4.23,4.23
145818,145818,Lithuania,Europe,g,LTL,250.0,Jan-04,5.95,23.8
145819,145819,Luxembourg,Europe,kg,EUR,1.0,Jan-04,10.24,10.24
145820,145820,Netherlands,Europe,kg,EUR,1.0,Jan-04,6.16,6.16
145821,145821,Norway,Europe,kg,NOK,1.0,Jan-04,53.73,53.73
145822,145822,Poland,Europe,g,PLN,250.0,Jan-04,4.66,18.64
145823,145823,Portugal,Europe,kg,EUR,1.0,Jan-04,8.79,8.79
145824,145824,Slovakia,Europe,g,SKK,100.0,Jan-04,19.47,194.7
145825,145825,Slovenia,Europe,kg,SIT,1.0,Jan-04,1620.2,1620.2
145826,145826,Spain,Europe,kg,EUR,1.0,Jan-04,5.76,5.76
145827,145827,Sweden,Europe,kg,SEK,1.0,Jan-04,50.78,50.78
145828,145828,Switzerland,Europe,kg,CHF,1.0,Jan-04,15.32,15.32
145829,145829,United Kingdom,Europe,1/2 lb,GBP,1.0,Jan-04,1.9,8.44
145830,145830,United States of America,North America,lb,USD,1.0,Jan-04,2.892,6.43
145831,145831,Brazil,South America,g,BRL,500.0,Jan-04,2.6,5.2
145832,145832,Colombia,South America,kg,COP,1.0,Jan-04,8501.0,8501.0
146099,146099,Japan,Asia & Oceania,g,JPY,200.0,Feb-04,409.0,2045.0
146100,146100,Turkey,,kg,TRY,1.0,Feb-04,9.1147,9.11
146101,146101,Honduras,Central America & Mexico,lb,HNL,1.0,Feb-04,21.69,48.2
146102,146102,Austria,Europe,kg,EUR,1.0,Feb-04,5.94,5.94
146103,146103,Belgium,Europe,kg,EUR,1.0,Feb-04,6.87,6.87
146104,146104,Bulgaria,Europe,g,BGN,100.0,Feb-04,10.17,101.7
146105,146105,Cyprus,Europe,kg,CYP,1.0,Feb-04,5.4,5.4
146106,146106,Czechia,Europe,g,CZK,100.0,Feb-04,19.56,195.6
146107,146107,Denmark,Europe,kg,DKK,1.0,Feb-04,50.84,50.84
146108,146108,Finland,Europe,kg,EUR,1.0,Feb-04,4.03,4.03
146109,146109,France,Europe,kg,EUR,1.0,Feb-04,4.88,4.88
146110,146110,Germany,Europe,kg,EUR,1.0,Feb-04,6.06,6.06
146111,146111,Hungary,Europe,g,HUF,250.0,Feb-04,389.0,1556.0
146112,146112,Italy,Europe,kg,EUR,1.0,Feb-04,10.66,10.66
146113,146113,Latvia,Europe,kg,LVL,1.0,Feb-04,4.23,4.23
146114,146114,Lithuania,Europe,g,LTL,250.0,Feb-04,5.78,23.12
146115,146115,Luxembourg,Europe,kg,EUR,1.0,Feb-04,10.22,10.22
146116,146116,Netherlands,Europe,kg,EUR,1.0,Feb-04,6.16,6.16
146117,146117,Norway,Europe,kg,NOK,1.0,Feb-04,54.4,54.4
146118,146118,Poland,Europe,g,PLN,250.0,Feb-04,4.68,18.72
146119,146119,Portugal,Europe,kg,EUR,1.0,Feb-04,8.78,8.78
146120,146120,Slovakia,Europe,g,SKK,100.0,Feb-04,19.49,194.9
146121,146121,Slovenia,Europe,kg,SIT,1.0,Feb-04,1657.9,1657.9
146122,146122,Spain,Europe,kg,EUR,1.0,Feb-04,5.8,5.8
146123,146123,Sweden,Europe,kg,SEK,1.0,Feb-04,50.34,50.34
146124,146124,Switzerland,Europe,kg,CHF,1.0,Feb-04,15.48,15.48
146125,146125,United Kingdom,Europe,1/2 lb,GBP,1.0,Feb-04,1.88,8.36
146126,146126,United States of America,North America,lb,USD,1.0,Feb-04,2.8560000000000003,6.35
146127,146127,Brazil,South America,g,BRL,500.0,Feb-04,2.74,5.48
146128,146128,Colombia,South America,kg,COP,1.0,Feb-04,8501.0,8501.0
146395,146395,Japan,Asia & Oceania,g,JPY,200.0,Mar-04,410.0,2050.0
146396,146396,Turkey,,kg,TRY,1.0,Mar-04,9.2118,9.21
146397,146397,Honduras,Central America & Mexico,lb,HNL,1.0,Mar-04,21.69,48.2
146398,146398,Austria,Europe,kg,EUR,1.0,Mar-04,5.72,5.72
146399,146399,Belgium,Europe,kg,EUR,1.0,Mar-04,6.91,6.91
146400,146400,Bulgaria,Europe,g,BGN,100.0,Mar-04,10.2,102.0
146401,146401,Cyprus,Europe,kg,CYP,1.0,Mar-04,5.4,5.4
146402,146402,Czechia,Europe,g,CZK,100.0,Mar-04,19.53,195.3
146403,146403,Denmark,Europe,kg,DKK,1.0,Mar-04,51.92,51.92
146404,146404,Finland,Europe,kg,EUR,1.0,Mar-04,3.95,3.95
146405,146405,France,Europe,kg,EUR,1.0,Mar-04,4.84,4.84
146406,146406,Germany,Europe,kg,EUR,1.0,Mar-04,5.97,5.97
146407,146407,Hungary,Europe,g,HUF,250.0,Mar-04,391.0,1564.0
146408,146408,Italy,Europe,kg,EUR,1.0,Mar-04,10.66,10.66
146409,146409,Latvia,Europe,kg,LVL,1.0,Mar-04,4.35,4.35
146410,146410,Lithuania,Europe,g,LTL,250.0,Mar-04,5.86,23.44
146411,146411,Luxembourg,Europe,kg,EUR,1.0,Mar-04,10.25,10.25
146412,146412,Netherlands,Europe,kg,EUR,1.0,Mar-04,6.16,6.16
146413,146413,Norway,Europe,kg,NOK,1.0,Mar-04,56.61,56.61
146414,146414,Poland,Europe,g,PLN,250.0,Mar-04,4.52,18.08
146415,146415,Portugal,Europe,kg,EUR,1.0,Mar-04,8.75,8.75
146416,146416,Slovakia,Europe,g,SKK,100.0,Mar-04,19.69,196.9
146417,146417,Slovenia,Europe,kg,SIT,1.0,Mar-04,1683.7,1683.7
146418,146418,Spain,Europe,kg,EUR,1.0,Mar-04,5.84,5.84
146419,146419,Sweden,Europe,kg,SEK,1.0,Mar-04,50.02,50.02
146420,146420,Switzerland,Europe,kg,CHF,1.0,Mar-04,15.48,15.48
146421,146421,United Kingdom,Europe,1/2 lb,GBP,1.0,Mar-04,1.86,8.27
146422,146422,United States of America,North America,lb,USD,1.0,Mar-04,2.932,6.52
146423,146423,Brazil,South America,g,BRL,500.0,Mar-04,2.93,5.86
146424,146424,Colombia,South America,kg,COP,1.0,Mar-04,8501.0,8501.0
146691,146691,Japan,Asia & Oceania,g,JPY,200.0,Apr-04,429.0,2145.0
146692,146692,Turkey,,kg,TRY,1.0,Apr-04,9.3268,9.33
146693,146693,Honduras,Central America & Mexico,lb,HNL,1.0,Apr-04,21.7,48.22
146694,146694,Austria,Europe,kg,EUR,1.0,Apr-04,6.0,6.0
146695,146695,Belgium,Europe,kg,EUR,1.0,Apr-04,6.89,6.89
146696,146696,Bulgaria,Europe,g,BGN,100.0,Apr-04,10.17,101.7
146697,146697,Cyprus,Europe,kg,CYP,1.0,Apr-04,5.4,5.4
146698,146698,Czechia,Europe,g,CZK,100.0,Apr-04,19.46,194.6
146699,146699,Denmark,Europe,kg,DKK,1.0,Apr-04,51.6,51.6
146700,146700,Finland,Europe,kg,EUR,1.0,Apr-04,4.09,4.09
146701,146701,France,Europe,kg,EUR,1.0,Apr-04,4.84,4.84
146702,146702,Germany,Europe,kg,EUR,1.0,Apr-04,5.88,5.88
146703,146703,Hungary,Europe,g,HUF,250.0,Apr-04,390.0,1560.0
146704,146704,Italy,Europe,kg,EUR,1.0,Apr-04,10.66,10.66
146705,146705,Latvia,Europe,kg,LVL,1.0,Apr-04,4.46,4.46
146706,146706,Lithuania,Europe,g,LTL,250.0,Apr-04,5.71,22.84
146707,146707,Luxembourg,Europe,kg,EUR,1.0,Apr-04,10.18,10.18
146708,146708,Netherlands,Europe,kg,EUR,1.0,Apr-04,6.16,6.16
146709,146709,Norway,Europe,kg,NOK,1.0,Apr-04,56.47,56.47
146710,146710,Poland,Europe,g,PLN,250.0,Apr-04,4.38,17.52
146711,146711,Portugal,Europe,kg,EUR,1.0,Apr-04,8.8,8.8
146712,146712,Slovakia,Europe,g,SKK,100.0,Apr-04,19.37,193.7
146713,146713,Slovenia,Europe,kg,SIT,1.0,Apr-04,1541.1,1541.1
146714,146714,Spain,Europe,kg,EUR,1.0,Apr-04,5.8,5.8
146715,146715,Sweden,Europe,kg,SEK,1.0,Apr-04,50.54,50.54
146716,146716,Switzerland,Europe,kg,CHF,1.0,Apr-04,15.48,15.48
146717,146717,United Kingdom,Europe,1/2 lb,GBP,1.0,Apr-04,1.88,8.36
146718,146718,United States of America,North America,lb,USD,1.0,Apr-04,2.908,6.46
146719,146719,Brazil,South America,g,BRL,500.0,Apr-04,2.95,5.9
146720,146720,Colombia,South America,kg,COP,1.0,Apr-04,8501.0,8501.0
146987,146987,Japan,Asia & Oceania,g,JPY,200.0,May-04,436.0,2180.0
146988,146988,Turkey,,kg,TRY,1.0,May-04,9.3408,9.34
146989,146989,Honduras,Central America & Mexico,lb,HNL,1.0,May-04,21.7,48.22
146990,146990,Austria,Europe,kg,EUR,1.0,May-04,5.78,5.78
146991,146991,Belgium,Europe,kg,EUR,1.0,May-04,6.88,6.88
146992,146992,Bulgaria,Europe,g,BGN,100.0,May-04,10.1,101.0
146993,146993,Cyprus,Europe,kg,CYP,1.0,May-04,5.4,5.4
146994,146994,Czechia,Europe,g,CZK,100.0,May-04,19.25,192.5
146995,146995,Denmark,Europe,kg,DKK,1.0,May-04,52.23,52.23
146996,146996,Finland,Europe,kg,EUR,1.0,May-04,4.19,4.19
146997,146997,France,Europe,kg,EUR,1.0,May-04,4.84,4.84
146998,146998,Germany,Europe,kg,EUR,1.0,May-04,5.93,5.93
146999,146999,Hungary,Europe,g,HUF,250.0,May-04,388.0,1552.0
147000,147000,Italy,Europe,kg,EUR,1.0,May-04,10.66,10.66
147001,147001,Latvia,Europe,kg,LVL,1.0,May-04,4.49,4.49
147002,147002,Lithuania,Europe,g,LTL,250.0,May-04,5.84,23.36
147003,147003,Luxembourg,Europe,kg,EUR,1.0,May-04,10.19,10.19
147004,147004,Netherlands,Europe,kg,EUR,1.0,May-04,6.16,6.16
147005,147005,Norway,Europe,kg,NOK,1.0,May-04,57.21,57.21
147006,147006,Poland,Europe,g,PLN,250.0,May-04,4.38,17.52
147007,147007,Portugal,Europe,kg,EUR,1.0,May-04,8.71,8.71
147008,147008,Slovakia,Europe,g,SKK,100.0,May-04,19.2,192.0
147009,147009,Slovenia,Europe,kg,SIT,1.0,May-04,1557.1,1557.1
147010,147010,Spain,Europe,kg,EUR,1.0,May-04,5.76,5.76
147011,147011,Sweden,Europe,kg,SEK,1.0,May-04,50.54,50.54
147012,147012,Switzerland,Europe,kg,CHF,1.0,May-04,15.48,15.48
147013,147013,United Kingdom,Europe,1/2 lb,GBP,1.0,May-04,1.87,8.31
147014,147014,United States of America,North America,lb,USD,1.0,May-04,2.8310000000000004,6.29
147015,147015,Brazil,South America,g,BRL,500.0,May-04,2.9,5.8
147016,147016,Colombia,South America,kg,COP,1.0,May-04,8501.0,8501.0
147283,147283,Japan,Asia & Oceania,g,JPY,200.0,Jun-04,417.0,2085.0
147284,147284,Turkey,,kg,TRY,1.0,Jun-04,9.4337,9.43
147285,147285,Honduras,Central America & Mexico,lb,HNL,1.0,Jun-04,21.71,48.24
147286,147286,Austria,Europe,kg,EUR,1.0,Jun-04,5.96,5.96
147287,147287,Belgium,Europe,kg,EUR,1.0,Jun-04,6.9,6.9
147288,147288,Bulgaria,Europe,g,BGN,100.0,Jun-04,10.11,101.1
147289,147289,Cyprus,Europe,kg,CYP,1.0,Jun-04,5.4,5.4
147290,147290,Czechia,Europe,g,CZK,100.0,Jun-04,19.14,191.4
147291,147291,Denmark,Europe,kg,DKK,1.0,Jun-04,51.59,51.59
147292,147292,Finland,Europe,kg,EUR,1.0,Jun-04,4.2,4.2
147293,147293,France,Europe,kg,EUR,1.0,Jun-04,4.84,4.84
147294,147294,Germany,Europe,kg,EUR,1.0,Jun-04,5.94,5.94
147295,147295,Hungary,Europe,g,HUF,250.0,Jun-04,383.0,1532.0
147296,147296,Italy,Europe,kg,EUR,1.0,Jun-04,10.67,10.67
147297,147297,Latvia,Europe,kg,LVL,1.0,Jun-04,4.52,4.52
147298,147298,Lithuania,Europe,g,LTL,250.0,Jun-04,5.54,22.16
147299,147299,Luxembourg,Europe,kg,EUR,1.0,Jun-04,10.2,10.2
147300,147300,Netherlands,Europe,kg,EUR,1.0,Jun-04,6.16,6.16
147301,147301,Norway,Europe,kg,NOK,1.0,Jun-04,57.88,57.88
147302,147302,Poland,Europe,g,PLN,250.0,Jun-04,4.36,17.44
147303,147303,Portugal,Europe,kg,EUR,1.0,Jun-04,8.72,8.72
147304,147304,Slovakia,Europe,g,SKK,100.0,Jun-04,19.2,192.0
147305,147305,Slovenia,Europe,kg,SIT,1.0,Jun-04,1574.5,1574.5
147306,147306,Spain,Europe,kg,EUR,1.0,Jun-04,5.72,5.72
147307,147307,Sweden,Europe,kg,SEK,1.0,Jun-04,50.36,50.36
147308,147308,Switzerland,Europe,kg,CHF,1.0,Jun-04,14.68,14.68
147309,147309,United Kingdom,Europe,1/2 lb,GBP,1.0,Jun-04,1.87,8.31
147310,147310,United States of America,North America,lb,USD,1.0,Jun-04,2.75,6.11
147311,147311,Brazil,South America,g,BRL,500.0,Jun-04,2.97,5.94
147312,147312,Colombia,South America,kg,COP,1.0,Jun-04,8501.0,8501.0
147579,147579,Japan,Asia & Oceania,g,JPY,200.0,Jul-04,424.0,2120.0
147580,147580,Turkey,,kg,TRY,1.0,Jul-04,9.5613,9.56
