,Unnamed: 0,Unnamed: 0.1,Country,Continents,Unit,Country_Code,Weight,Type,Type of Coffee,Date,Price,unit_price(/kg)
7993,155766,155766,Panama,Central America & Mexico,SQ,PAB,1,G,Arabica,Oct-1984,90.0,1.96
7994,155767,155767,Trinidad and Tobago,Central America & Mexico,lb,TTD,1,G,Robusta,Oct-1984,3.8,8.44
7995,155768,155768,Bolivia,South America,SQ,BOB,1,P,Arabica,Oct-1984,375454.0,8179.83
7996,155769,155769,Brazil,South America,kg,BCZ,60,G,Arabica,Oct-1984,180331.87,3005.53
7997,155770,155770,Colombia,South America,kg,COP,125,P,Arabica,Oct-1984,16300.0,130.4
7998,155771,155771,Ecuador,South America,SQ,ECS,1,G,Arabica,Oct-1984,6891.0,150.13
7999,155773,155773,Peru,South America,kg,PES,1,P,Arabica,Oct-1984,9.33,9.33
8000,155774,155774,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Oct-1984,800.0,17.43
8001,156318,156318,Angola,Africa,kg,ANK,1,D,Robusta,Nov-1984,30.5,30.5
8002,156319,156319,Benin,Africa,kg,XAF,1,G,Robusta,Nov-1984,235.0,235.0
8003,156320,156320,Burundi,Africa,kg,BIF,1,P,Arabica,Nov-1984,125.0,125.0
8004,156322,156322,Cameroon,Africa,kg,XAF,1,G,Robusta,Nov-1984,430.0,430.0
8005,156323,156323,Central African Rep.,Africa,kg,XAF,1,G,Robusta,Nov-1984,270.0,270.0
8006,156324,156324,"Congo, Rep. of",Africa,kg,XAF,1,G,Robusta,Nov-1984,210.0,210.0
8007,156325,156325,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Nov-1984,380.0,380.0
8008,156326,156326,"Congo, Dem. Rep. of the",Africa,kg,ZAA,1,P,Robusta,Nov-1984,1600.0,1600.0
8009,156327,156327,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Nov-1984,38.85,2.29
8010,156328,156328,Gabon,Africa,kg,XAF,1,D,Robusta,Nov-1984,250.0,250.0
8011,156329,156329,Ghana,Africa,kg,GHC,60,G,Robusta,Nov-1984,1800.0,30.0
8012,156330,156330,Guinea,Africa,kg,GNF,1,G,Robusta,Nov-1984,55.0,55.0
8013,156331,156331,Kenya,Africa,kg,KES,50,G,Arabica,Nov-1984,2330.0,46.6
8014,156333,156333,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Nov-1984,330.0,330.0
8015,156334,156334,Nigeria,Africa,m,NGN,1,Ton,Robusta,Nov-1984,1248.02,1.25
8016,156335,156335,Rwanda,Africa,kg,RWF,1,P,Arabica,Nov-1984,120.0,120.0
8017,156336,156336,Sierra Leone,Africa,L,SLL,1,Ton,Robusta,Nov-1984,5376.22,5.29
8018,156337,156337,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,Nov-1984,29.37,29.37
8019,156339,156339,Togo,Africa,kg,XAF,1,G,Robusta,Nov-1984,315.0,315.0
8020,156340,156340,Uganda,Africa,kg,UGX,1,G,Arabica,Nov-1984,1.6,1.6
8021,156341,156341,Uganda,Africa,kg,UGX,1,G,Robusta,Nov-1984,2.1,2.1
8022,156342,156342,Zambia,Africa,kg,ZMK,1,G,Arabica,Nov-1984,4.0,4.0
8023,156343,156343,Zimbabwe,Africa,m,ZWD,1,Ton,Arabica,Nov-1984,2199.97,2.2
8024,156344,156344,India,Asia & Oceania,kg,INR,50,G,Arabica,Nov-1984,987.59,19.75
8025,156346,156346,Indonesia,Asia & Oceania,kg,IDR,1,G,Robusta,Nov-1984,855.0,855.0
8026,156347,156347,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Arabica,Nov-1984,1.59,1.59
8027,156349,156349,Philippines,Asia & Oceania,kg,PHP,1,G,Robusta,Nov-1984,39.84,39.84
8028,156350,156350,Thailand,Asia & Oceania,kg,THB,1,G,Robusta,Nov-1984,38.5,38.5
8029,156351,156351,Vietnam,Asia & Oceania,kg,VND,1,G,Robusta,Nov-1984,26.81,26.81
8030,156352,156352,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Nov-1984,3427.0,74.66
8031,156353,156353,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,Nov-1984,5.25,0.42
8032,156354,156354,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,Nov-1984,184.0,4.01
8033,156355,156355,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,Nov-1984,180.0,3.92
8034,156356,156356,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Nov-1984,110.7,2.41
8035,156357,156357,Haiti,Central America & Mexico,kg,HTG,1,G,Arabica,Nov-1984,7.27,7.27
8036,156358,156358,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,Nov-1984,141.7,3.09
8037,156359,156359,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,Nov-1984,51.88,1.92
8038,156360,156360,Mexico,Central America & Mexico,SQ,PMx,1,P,Arabica,Nov-1984,15455.0,336.71
8039,156361,156361,Nicaragua,Central America & Mexico,SQ,NCC,1,G,Arabica,Nov-1984,2400.0,52.29
8040,156362,156362,Panama,Central America & Mexico,SQ,PAB,1,G,Arabica,Nov-1984,90.0,1.96
8041,156363,156363,Trinidad and Tobago,Central America & Mexico,lb,TTD,1,G,Robusta,Nov-1984,3.8,8.44
8042,156364,156364,Bolivia,South America,SQ,BOB,1,P,Arabica,Nov-1984,475000.0,10348.58
8043,156365,156365,Brazil,South America,kg,BCZ,60,G,Arabica,Nov-1984,205477.54,3424.63
8044,156366,156366,Colombia,South America,kg,COP,125,P,Arabica,Nov-1984,16463.0,131.7
8045,156367,156367,Ecuador,South America,SQ,ECS,1,G,Arabica,Nov-1984,6910.0,150.54
8046,156369,156369,Peru,South America,kg,PES,1,P,Arabica,Nov-1984,8.54,8.54
8047,156370,156370,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Nov-1984,800.0,17.43
8048,156914,156914,Angola,Africa,kg,ANK,1,D,Robusta,Dec-1984,30.5,30.5
8049,156915,156915,Benin,Africa,kg,XAF,1,G,Robusta,Dec-1984,235.0,235.0
8050,156916,156916,Burundi,Africa,kg,BIF,1,P,Arabica,Dec-1984,125.0,125.0
8051,156918,156918,Cameroon,Africa,kg,XAF,1,G,Robusta,Dec-1984,430.0,430.0
8052,156919,156919,Central African Rep.,Africa,kg,XAF,1,G,Robusta,Dec-1984,270.0,270.0
8053,156920,156920,"Congo, Rep. of",Africa,kg,XAF,1,G,Robusta,Dec-1984,210.0,210.0
8054,156921,156921,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Dec-1984,380.0,380.0
8055,156922,156922,"Congo, Dem. Rep. of the",Africa,kg,ZAA,1,P,Robusta,Dec-1984,1600.0,1600.0
8056,156923,156923,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Dec-1984,39.7,2.34
8057,156924,156924,Gabon,Africa,kg,XAF,1,D,Robusta,Dec-1984,250.0,250.0
8058,156925,156925,Ghana,Africa,kg,GHC,60,G,Robusta,Dec-1984,1800.0,30.0
8059,156926,156926,Guinea,Africa,kg,GNF,1,G,Robusta,Dec-1984,55.0,55.0
8060,156927,156927,Kenya,Africa,kg,KES,50,G,Arabica,Dec-1984,2330.0,46.6
8061,156929,156929,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Dec-1984,330.0,330.0
8062,156930,156930,Nigeria,Africa,m,NGN,1,Ton,Robusta,Dec-1984,1248.02,1.25
8063,156931,156931,Rwanda,Africa,kg,RWF,1,P,Arabica,Dec-1984,120.0,120.0
8064,156932,156932,Sierra Leone,Africa,L,SLL,1,Ton,Robusta,Dec-1984,5376.22,5.29
8065,156933,156933,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,Dec-1984,29.37,29.37
8066,156935,156935,Togo,Africa,kg,XAF,1,G,Robusta,Dec-1984,315.0,315.0
8067,156936,156936,Uganda,Africa,kg,UGX,1,G,Arabica,Dec-1984,1.6,1.6
8068,156937,156937,Uganda,Africa,kg,UGX,1,G,Robusta,Dec-1984,2.1,2.1
8069,156938,156938,Zambia,Africa,kg,ZMK,1,G,Arabica,Dec-1984,4.0,4.0
8070,156939,156939,Zimbabwe,Africa,m,ZWD,1,Ton,Arabica,Dec-1984,2199.97,2.2
8071,156940,156940,India,Asia & Oceania,kg,INR,50,G,Arabica,Dec-1984,987.59,19.75
8072,156942,156942,Indonesia,Asia & Oceania,kg,IDR,1,G,Robusta,Dec-1984,1018.0,1018.0
8073,156943,156943,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Arabica,Dec-1984,1.66,1.66
8074,156945,156945,Philippines,Asia & Oceania,kg,PHP,1,G,Robusta,Dec-1984,37.36,37.36
8075,156946,156946,Thailand,Asia & Oceania,kg,THB,1,G,Robusta,Dec-1984,38.5,38.5
8076,156947,156947,Vietnam,Asia & Oceania,kg,VND,1,G,Robusta,Dec-1984,26.81,26.81
8077,156948,156948,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Dec-1984,3427.0,74.66
8078,156949,156949,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,Dec-1984,5.25,0.42
8079,156950,156950,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,Dec-1984,184.0,4.01
8080,156951,156951,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,Dec-1984,180.0,3.92
8081,156952,156952,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Dec-1984,111.8,2.44
8082,156953,156953,Haiti,Central America & Mexico,kg,HTG,1,G,Arabica,Dec-1984,7.05,7.05
8083,156954,156954,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,Dec-1984,143.4,3.12
8084,156955,156955,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,Dec-1984,51.88,1.92
8085,156956,156956,Mexico,Central America & Mexico,SQ,PMx,1,P,Arabica,Dec-1984,15455.0,336.71
8086,156957,156957,Nicaragua,Central America & Mexico,SQ,NCC,1,G,Arabica,Dec-1984,2400.0,52.29
8087,156958,156958,Panama,Central America & Mexico,SQ,PAB,1,G,Arabica,Dec-1984,90.0,1.96
8088,156959,156959,Trinidad and Tobago,Central America & Mexico,lb,TTD,1,G,Robusta,Dec-1984,3.8,8.44
8089,156960,156960,Bolivia,South America,SQ,BOB,1,P,Arabica,Dec-1984,700000.0,15250.54
8090,156961,156961,Brazil,South America,kg,BCZ,60,G,Arabica,Dec-1984,240266.13,4004.44
8091,156962,156962,Colombia,South America,kg,COP,125,P,Arabica,Dec-1984,17000.0,136.0
8092,156963,156963,Ecuador,South America,SQ,ECS,1,G,Arabica,Dec-1984,7004.0,152.59
8093,156965,156965,Peru,South America,kg,PES,1,P,Arabica,Dec-1984,11.67,11.67
8094,156966,156966,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Dec-1984,800.0,17.43
8095,157510,157510,Angola,Africa,kg,ANK,1,D,Robusta,Jan-1985,30.5,30.5
8096,157511,157511,Benin,Africa,kg,XAF,1,G,Robusta,Jan-1985,235.0,235.0
8097,157512,157512,Burundi,Africa,kg,BIF,1,P,Arabica,Jan-1985,125.0,125.0
8098,157514,157514,Cameroon,Africa,kg,XAF,1,G,Robusta,Jan-1985,430.0,430.0
8099,157515,157515,Central African Rep.,Africa,kg,XAF,1,G,Robusta,Jan-1985,270.0,270.0
8100,157516,157516,"Congo, Rep. of",Africa,kg,XAF,1,G,Robusta,Jan-1985,210.0,210.0
8101,157517,157517,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Jan-1985,380.0,380.0
8102,157518,157518,"Congo, Dem. Rep. of the",Africa,kg,ZAA,1,P,Robusta,Jan-1985,1600.0,1600.0
8103,157519,157519,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Jan-1985,41.0,2.41
8104,157520,157520,Gabon,Africa,kg,XAF,1,D,Robusta,Jan-1985,250.0,250.0
8105,157521,157521,Ghana,Africa,kg,GHC,60,G,Robusta,Jan-1985,1800.0,30.0
8106,157522,157522,Guinea,Africa,kg,GNF,1,G,Robusta,Jan-1985,70.0,70.0
8107,157523,157523,Kenya,Africa,kg,KES,50,G,Arabica,Jan-1985,2330.0,46.6
8108,157525,157525,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Jan-1985,330.0,330.0
8109,157526,157526,Nigeria,Africa,m,NGN,1,Ton,Robusta,Jan-1985,1248.02,1.25
8110,157527,157527,Rwanda,Africa,kg,RWF,1,P,Arabica,Jan-1985,120.0,120.0
8111,157528,157528,Sierra Leone,Africa,L,SLL,1,Ton,Robusta,Jan-1985,5376.22,5.29
8112,157529,157529,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,Jan-1985,29.37,29.37
8113,157531,157531,Togo,Africa,kg,XAF,1,G,Robusta,Jan-1985,315.0,315.0
8114,157532,157532,Uganda,Africa,kg,UGX,1,G,Arabica,Jan-1985,3.2,3.2
8115,157533,157533,Uganda,Africa,kg,UGX,1,G,Robusta,Jan-1985,2.1,2.1
8116,157534,157534,Zambia,Africa,kg,ZMK,1,G,Arabica,Jan-1985,4.0,4.0
8117,157535,157535,Zimbabwe,Africa,m,ZWD,1,Ton,Arabica,Jan-1985,2199.97,2.2
8118,157536,157536,India,Asia & Oceania,kg,INR,50,G,Arabica,Jan-1985,987.59,19.75
8119,157538,157538,Indonesia,Asia & Oceania,kg,IDR,1,G,Robusta,Jan-1985,975.0,975.0
8120,157539,157539,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Arabica,Jan-1985,1.57,1.57
8121,157541,157541,Philippines,Asia & Oceania,kg,PHP,1,G,Robusta,Jan-1985,36.01,36.01
8122,157542,157542,Thailand,Asia & Oceania,kg,THB,1,G,Robusta,Jan-1985,37.8,37.8
8123,157543,157543,Vietnam,Asia & Oceania,kg,VND,1,G,Robusta,Jan-1985,26.81,26.81
8124,157544,157544,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Jan-1985,3427.0,74.66
8125,157545,157545,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,Jan-1985,5.25,0.42
8126,157546,157546,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,Jan-1985,193.2,4.21
8127,157547,157547,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,Jan-1985,180.0,3.92
8128,157548,157548,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Jan-1985,116.2,2.53
8129,157549,157549,Haiti,Central America & Mexico,kg,HTG,1,G,Arabica,Jan-1985,7.38,7.38
8130,157550,157550,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,Jan-1985,148.2,3.23
8131,157551,157551,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,Jan-1985,51.88,1.92
8132,157552,157552,Mexico,Central America & Mexico,SQ,PMx,1,P,Arabica,Jan-1985,15455.0,336.71
8133,157553,157553,Nicaragua,Central America & Mexico,SQ,NCC,1,G,Arabica,Jan-1985,2400.0,52.29
8134,157554,157554,Panama,Central America & Mexico,SQ,PAB,1,G,Arabica,Jan-1985,90.0,1.96
8135,157555,157555,Trinidad and Tobago,Central America & Mexico,lb,TTD,1,G,Robusta,Jan-1985,3.8,8.44
8136,157556,157556,Bolivia,South America,SQ,BOB,1,P,Arabica,Jan-1985,1.0,0.02
8137,157557,157557,Brazil,South America,kg,BCZ,60,G,Arabica,Jan-1985,343877.92,5731.3
8138,157558,157558,Colombia,South America,kg,COP,125,P,Arabica,Jan-1985,17000.0,136.0
8139,157559,157559,Ecuador,South America,SQ,ECS,1,G,Arabica,Jan-1985,7148.0,155.73
8140,157561,157561,Peru,South America,kg,PES,1,P,Arabica,Jan-1985,16.2,16.2
8141,157562,157562,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Jan-1985,800.0,17.43
8142,158106,158106,Angola,Africa,kg,ANK,1,D,Robusta,Feb-1985,30.5,30.5
8143,158107,158107,Benin,Africa,kg,XAF,1,G,Robusta,Feb-1985,235.0,235.0
8144,158108,158108,Burundi,Africa,kg,BIF,1,P,Arabica,Feb-1985,125.0,125.0
8145,158110,158110,Cameroon,Africa,kg,XAF,1,G,Robusta,Feb-1985,430.0,430.0
8146,158111,158111,Central African Rep.,Africa,kg,XAF,1,G,Robusta,Feb-1985,270.0,270.0
8147,158112,158112,"Congo, Rep. of",Africa,kg,XAF,1,G,Robusta,Feb-1985,210.0,210.0
8148,158113,158113,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Feb-1985,380.0,380.0
8149,158114,158114,"Congo, Dem. Rep. of the",Africa,kg,ZAA,1,P,Robusta,Feb-1985,1600.0,1600.0
8150,158115,158115,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Feb-1985,42.88,2.52
8151,158116,158116,Gabon,Africa,kg,XAF,1,D,Robusta,Feb-1985,250.0,250.0
8152,158117,158117,Ghana,Africa,kg,GHC,60,G,Robusta,Feb-1985,1800.0,30.0
8153,158118,158118,Guinea,Africa,kg,GNF,1,G,Robusta,Feb-1985,70.0,70.0
8154,158119,158119,Kenya,Africa,kg,KES,50,G,Arabica,Feb-1985,2330.0,46.6
8155,158121,158121,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Feb-1985,330.0,330.0
8156,158122,158122,Nigeria,Africa,m,NGN,1,Ton,Robusta,Feb-1985,1248.02,1.25
8157,158123,158123,Rwanda,Africa,kg,RWF,1,P,Arabica,Feb-1985,120.0,120.0
8158,158124,158124,Sierra Leone,Africa,L,SLL,1,Ton,Robusta,Feb-1985,6784.29,6.68
8159,158125,158125,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,Feb-1985,29.37,29.37
8160,158127,158127,Togo,Africa,kg,XAF,1,G,Robusta,Feb-1985,315.0,315.0
8161,158128,158128,Uganda,Africa,kg,UGX,1,G,Arabica,Feb-1985,3.2,3.2
8162,158129,158129,Uganda,Africa,kg,UGX,1,G,Robusta,Feb-1985,2.1,2.1
8163,158130,158130,Zambia,Africa,kg,ZMK,1,G,Arabica,Feb-1985,4.0,4.0
8164,158131,158131,Zimbabwe,Africa,m,ZWD,1,Ton,Arabica,Feb-1985,2199.97,2.2
8165,158132,158132,India,Asia & Oceania,kg,INR,50,G,Arabica,Feb-1985,987.59,19.75
8166,158134,158134,Indonesia,Asia & Oceania,kg,IDR,1,G,Robusta,Feb-1985,927.0,927.0
8167,158135,158135,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Arabica,Feb-1985,1.58,1.58
8168,158137,158137,Philippines,Asia & Oceania,kg,PHP,1,G,Robusta,Feb-1985,28.06,28.06
8169,158138,158138,Thailand,Asia & Oceania,kg,THB,1,G,Robusta,Feb-1985,37.7,37.7
8170,158139,158139,Vietnam,Asia & Oceania,kg,VND,1,G,Robusta,Feb-1985,26.81,26.81
8171,158140,158140,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Feb-1985,3427.0,74.66
8172,158141,158141,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,Feb-1985,5.25,0.42
8173,158142,158142,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,Feb-1985,193.2,4.21
8174,158143,158143,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,Feb-1985,180.0,3.92
8175,158144,158144,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Feb-1985,117.0,2.55
8176,158145,158145,Haiti,Central America & Mexico,kg,HTG,1,G,Arabica,Feb-1985,7.94,7.94
8177,158146,158146,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,Feb-1985,149.4,3.25
8178,158147,158147,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,Feb-1985,51.88,1.92
8179,158148,158148,Mexico,Central America & Mexico,SQ,PMx,1,P,Arabica,Feb-1985,15516.0,338.04
8180,158149,158149,Nicaragua,Central America & Mexico,SQ,NCC,1,G,Arabica,Feb-1985,2400.0,52.29
8181,158150,158150,Panama,Central America & Mexico,SQ,PAB,1,G,Arabica,Feb-1985,90.0,1.96
8182,158151,158151,Trinidad and Tobago,Central America & Mexico,lb,TTD,1,G,Robusta,Feb-1985,3.8,8.44
8183,158152,158152,Bolivia,South America,SQ,BOB,1,P,Arabica,Feb-1985,2.0,0.04
8184,158153,158153,Brazil,South America,kg,BCZ,60,G,Arabica,Feb-1985,417476.28,6957.94
8185,158154,158154,Colombia,South America,kg,COP,125,P,Arabica,Feb-1985,17000.0,136.0
8186,158155,158155,Ecuador,South America,SQ,ECS,1,G,Arabica,Feb-1985,7372.0,160.61
8187,158157,158157,Peru,South America,kg,PES,1,P,Arabica,Feb-1985,18.63,18.63
8188,158158,158158,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Feb-1985,800.0,17.43
8189,158702,158702,Angola,Africa,kg,ANK,1,D,Robusta,Mar-1985,30.5,30.5
8190,158703,158703,Benin,Africa,kg,XAF,1,G,Robusta,Mar-1985,235.0,235.0
8191,158704,158704,Burundi,Africa,kg,BIF,1,P,Arabica,Mar-1985,125.0,125.0
8192,158706,158706,Cameroon,Africa,kg,XAF,1,G,Robusta,Mar-1985,430.0,430.0
8193,158707,158707,Central African Rep.,Africa,kg,XAF,1,G,Robusta,Mar-1985,270.0,270.0
8194,158708,158708,"Congo, Rep. of",Africa,kg,XAF,1,G,Robusta,Mar-1985,210.0,210.0
8195,158709,158709,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Mar-1985,380.0,380.0
8196,158710,158710,"Congo, Dem. Rep. of the",Africa,kg,ZAA,1,P,Robusta,Mar-1985,1600.0,1600.0
8197,158711,158711,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Mar-1985,39.68,2.33
8198,158712,158712,Gabon,Africa,kg,XAF,1,D,Robusta,Mar-1985,250.0,250.0
8199,158713,158713,Ghana,Africa,kg,GHC,60,G,Robusta,Mar-1985,1800.0,30.0
8200,158714,158714,Guinea,Africa,kg,GNF,1,G,Robusta,Mar-1985,70.0,70.0
8201,158715,158715,Kenya,Africa,kg,KES,50,G,Arabica,Mar-1985,2330.0,46.6
8202,158717,158717,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Mar-1985,330.0,330.0
8203,158718,158718,Nigeria,Africa,m,NGN,1,Ton,Robusta,Mar-1985,1248.02,1.25
8204,158719,158719,Rwanda,Africa,kg,RWF,1,P,Arabica,Mar-1985,120.0,120.0
8205,158720,158720,Sierra Leone,Africa,L,SLL,1,Ton,Robusta,Mar-1985,8960.45,8.82
8206,158721,158721,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,Mar-1985,29.37,29.37
8207,158723,158723,Togo,Africa,kg,XAF,1,G,Robusta,Mar-1985,315.0,315.0
8208,158724,158724,Uganda,Africa,kg,UGX,1,G,Arabica,Mar-1985,3.2,3.2
8209,158725,158725,Uganda,Africa,kg,UGX,1,G,Robusta,Mar-1985,2.1,2.1
8210,158726,158726,Zambia,Africa,kg,ZMK,1,G,Arabica,Mar-1985,4.0,4.0
8211,158727,158727,Zimbabwe,Africa,m,ZWD,1,Ton,Arabica,Mar-1985,2199.97,2.2
8212,158728,158728,India,Asia & Oceania,kg,INR,50,G,Arabica,Mar-1985,987.59,19.75
8213,158730,158730,Indonesia,Asia & Oceania,kg,IDR,1,G,Robusta,Mar-1985,1079.0,1079.0
8214,158731,158731,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Arabica,Mar-1985,1.6,1.6
8215,158733,158733,Philippines,Asia & Oceania,kg,PHP,1,G,Robusta,Mar-1985,30.86,30.86
8216,158734,158734,Thailand,Asia & Oceania,kg,THB,1,G,Robusta,Mar-1985,37.7,37.7
8217,158735,158735,Vietnam,Asia & Oceania,kg,VND,1,G,Robusta,Mar-1985,26.81,26.81
8218,158736,158736,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Mar-1985,3427.0,74.66
8219,158737,158737,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,Mar-1985,5.25,0.42
8220,158738,158738,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,Mar-1985,193.2,4.21
8221,158739,158739,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,Mar-1985,180.0,3.92
8222,158740,158740,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Mar-1985,113.8,2.48
8223,158741,158741,Haiti,Central America & Mexico,kg,HTG,1,G,Arabica,Mar-1985,8.05,8.05
8224,158742,158742,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,Mar-1985,146.3,3.19
8225,158743,158743,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,Mar-1985,51.88,1.92
8226,158744,158744,Mexico,Central America & Mexico,SQ,PMx,1,P,Arabica,Mar-1985,17170.0,374.07
8227,158745,158745,Nicaragua,Central America & Mexico,SQ,NCC,1,G,Arabica,Mar-1985,2400.0,52.29
8228,158746,158746,Panama,Central America & Mexico,SQ,PAB,1,G,Arabica,Mar-1985,90.0,1.96
8229,158747,158747,Trinidad and Tobago,Central America & Mexico,lb,TTD,1,G,Robusta,Mar-1985,3.8,8.44
8230,158748,158748,Bolivia,South America,SQ,BOB,1,P,Arabica,Mar-1985,4.0,0.09
8231,158749,158749,Brazil,South America,kg,BCZ,60,G,Arabica,Mar-1985,452106.14,7535.1
8232,158750,158750,Colombia,South America,kg,COP,125,P,Arabica,Mar-1985,18100.01,144.8
8233,158751,158751,Ecuador,South America,SQ,ECS,1,G,Arabica,Mar-1985,7521.0,163.86
8234,158753,158753,Peru,South America,kg,PES,1,P,Arabica,Mar-1985,25.89,25.89
8235,158754,158754,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Mar-1985,800.0,17.43
8236,159298,159298,Angola,Africa,kg,ANK,1,D,Robusta,Apr-1985,30.5,30.5
8237,159299,159299,Benin,Africa,kg,XAF,1,G,Robusta,Apr-1985,235.0,235.0
8238,159300,159300,Burundi,Africa,kg,BIF,1,P,Arabica,Apr-1985,125.0,125.0
8239,159302,159302,Cameroon,Africa,kg,XAF,1,G,Robusta,Apr-1985,430.0,430.0
8240,159303,159303,Central African Rep.,Africa,kg,XAF,1,G,Robusta,Apr-1985,270.0,270.0
8241,159304,159304,"Congo, Rep. of",Africa,kg,XAF,1,G,Robusta,Apr-1985,210.0,210.0
8242,159305,159305,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Apr-1985,380.0,380.0
8243,159306,159306,"Congo, Dem. Rep. of the",Africa,kg,ZAA,1,P,Robusta,Apr-1985,1700.0,1700.0
8244,159307,159307,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Apr-1985,40.17,2.36
8245,159308,159308,Gabon,Africa,kg,XAF,1,D,Robusta,Apr-1985,250.0,250.0
8246,159309,159309,Ghana,Africa,kg,GHC,60,G,Robusta,Apr-1985,1800.0,30.0
8247,159310,159310,Guinea,Africa,kg,GNF,1,G,Robusta,Apr-1985,70.0,70.0
8248,159311,159311,Kenya,Africa,kg,KES,50,G,Arabica,Apr-1985,2330.0,46.6
8249,159313,159313,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Apr-1985,330.0,330.0
8250,159314,159314,Nigeria,Africa,m,NGN,1,Ton,Robusta,Apr-1985,1248.02,1.25
8251,159315,159315,Rwanda,Africa,kg,RWF,1,P,Arabica,Apr-1985,126.0,126.0
8252,159316,159316,Sierra Leone,Africa,L,SLL,1,Ton,Robusta,Apr-1985,8960.45,8.82
