,Country,Continents,Unit,Country_Code,Weight,Type,Type of Coffee,Price,unit_price(/kg),Datetime,Year,Month,Scale,Conversions_Numeric
18910,Colombia,South America,kg,COP,125,P,Arabica,311900.0,2495.2,2002-10-01,2002,10,Units,2504.2413308333303
18911,Colombia,South America,kg,COP,125,P,Arabica,321464.0,2571.71,2002-11-01,2002,11,Units,2504.2413308333303
18912,Colombia,South America,kg,COP,125,P,Arabica,286739.0,2293.91,2002-12-01,2002,12,Units,2504.2413308333303
18913,Ecuador,South America,SQ,USD,1,G,Arabica,24.0,0.52,2002-01-01,2002,1,Units,1.0
18914,Ecuador,South America,SQ,USD,1,G,Robusta,8.0,0.17,2002-01-01,2002,1,Units,1.0
18915,Ecuador,South America,SQ,USD,1,G,Arabica,32.0,0.7,2002-02-01,2002,2,Units,1.0
18916,Ecuador,South America,SQ,USD,1,G,Robusta,8.0,0.17,2002-02-01,2002,2,Units,1.0
18917,Ecuador,South America,SQ,USD,1,G,Arabica,25.0,0.54,2002-03-01,2002,3,Units,1.0
18918,Ecuador,South America,SQ,USD,1,G,Robusta,11.0,0.24,2002-03-01,2002,3,Units,1.0
18919,Ecuador,South America,SQ,USD,1,G,Arabica,27.0,0.59,2002-04-01,2002,4,Units,1.0
18920,Ecuador,South America,SQ,USD,1,G,Robusta,12.0,0.26,2002-04-01,2002,4,Units,1.0
18921,Ecuador,South America,SQ,USD,1,G,Arabica,25.0,0.54,2002-05-01,2002,5,Units,1.0
18922,Ecuador,South America,SQ,USD,1,G,Robusta,12.0,0.26,2002-05-01,2002,5,Units,1.0
18923,Ecuador,South America,SQ,USD,1,G,Arabica,25.0,0.54,2002-06-01,2002,6,Units,1.0
18924,Ecuador,South America,SQ,USD,1,G,Robusta,12.0,0.26,2002-06-01,2002,6,Units,1.0
18925,Ecuador,South America,SQ,USD,1,G,Arabica,25.0,0.54,2002-07-01,2002,7,Units,1.0
18926,Ecuador,South America,SQ,USD,1,G,Robusta,12.0,0.26,2002-07-01,2002,7,Units,1.0
18927,Ecuador,South America,SQ,USD,1,G,Arabica,23.0,0.5,2002-08-01,2002,8,Units,1.0
18928,Ecuador,South America,SQ,USD,1,G,Robusta,11.0,0.24,2002-08-01,2002,8,Units,1.0
18929,Ecuador,South America,SQ,USD,1,G,Arabica,28.0,0.61,2002-09-01,2002,9,Units,1.0
18930,Ecuador,South America,SQ,USD,1,G,Robusta,13.0,0.28,2002-09-01,2002,9,Units,1.0
18931,Ecuador,South America,SQ,USD,1,G,Arabica,31.0,0.68,2002-10-01,2002,10,Units,1.0
18932,Ecuador,South America,SQ,USD,1,G,Robusta,14.0,0.31,2002-10-01,2002,10,Units,1.0
18933,Ecuador,South America,SQ,USD,1,G,Arabica,34.0,0.74,2002-11-01,2002,11,Units,1.0
18934,Ecuador,South America,SQ,USD,1,G,Robusta,16.0,0.35,2002-11-01,2002,11,Units,1.0
18935,Ecuador,South America,SQ,USD,1,G,Arabica,34.0,0.74,2002-12-01,2002,12,Units,1.0
18936,Ecuador,South America,SQ,USD,1,G,Robusta,17.0,0.37,2002-12-01,2002,12,Units,1.0
18937,Peru,South America,kg,PEN,1,P,Arabica,1.83,1.83,2002-01-01,2002,1,Units,3.5165
18938,Peru,South America,kg,PEN,1,P,Arabica,1.83,1.83,2002-02-01,2002,2,Units,3.5165
18939,Peru,South America,kg,PEN,1,P,Arabica,1.83,1.83,2002-03-01,2002,3,Units,3.5165
18940,Peru,South America,kg,PEN,1,P,Arabica,1.83,1.83,2002-04-01,2002,4,Units,3.5165
18941,Peru,South America,kg,PEN,1,P,Arabica,1.83,1.83,2002-05-01,2002,5,Units,3.5165
18942,Peru,South America,kg,PEN,1,P,Arabica,1.83,1.83,2002-06-01,2002,6,Units,3.5165
18943,Peru,South America,kg,PEN,1,P,Arabica,1.83,1.83,2002-07-01,2002,7,Units,3.5165
18944,Peru,South America,kg,PEN,1,P,Arabica,1.83,1.83,2002-08-01,2002,8,Units,3.5165
18945,Peru,South America,kg,PEN,1,P,Arabica,1.83,1.83,2002-09-01,2002,9,Units,3.5165
18946,Peru,South America,kg,PEN,1,P,Arabica,1.83,1.83,2002-10-01,2002,10,Units,3.5165
18947,Peru,South America,kg,PEN,1,P,Arabica,1.83,1.83,2002-11-01,2002,11,Units,3.5165
18948,Peru,South America,kg,PEN,1,P,Arabica,1.83,1.83,2002-12-01,2002,12,Units,3.5165
18949,Togo,Africa,kg,XAF,1,G,Robusta,225.0,225.0,2002-02-01,2002,2,Units,693.7132264963741
18950,Togo,Africa,kg,XAF,1,G,Robusta,235.0,235.0,2002-03-01,2002,3,Units,693.7132264963741
18951,Togo,Africa,kg,XAF,1,G,Robusta,300.0,300.0,2002-04-01,2002,4,Units,693.7132264963741
18952,Togo,Africa,kg,XAF,1,G,Robusta,325.0,325.0,2002-05-01,2002,5,Units,693.7132264963741
18953,Togo,Africa,kg,XAF,1,G,Robusta,325.0,325.0,2002-06-01,2002,6,Units,693.7132264963741
18954,Togo,Africa,kg,XAF,1,G,Robusta,300.0,300.0,2002-07-01,2002,7,Units,693.7132264963741
18955,Togo,Africa,kg,XAF,1,G,Robusta,250.0,250.0,2002-08-01,2002,8,Units,693.7132264963741
18956,Togo,Africa,kg,XAF,1,G,Robusta,220.0,220.0,2002-09-01,2002,9,Units,693.7132264963741
18957,Togo,Africa,kg,XAF,1,G,Robusta,300.0,300.0,2002-10-01,2002,10,Units,693.7132264963741
18958,Togo,Africa,kg,XAF,1,G,Robusta,285.0,285.0,2002-11-01,2002,11,Units,693.7132264963741
18959,Togo,Africa,kg,XAF,1,G,Robusta,290.0,290.0,2002-12-01,2002,12,Units,693.7132264963741
18960,Angola,Africa,kg,AOA,1,D,Robusta,5.0,5.0,2003-01-01,2003,1,Units,74.60630083333331
18961,Angola,Africa,kg,AOA,1,D,Robusta,5.0,5.0,2003-02-01,2003,2,Units,74.60630083333331
18962,Angola,Africa,kg,AOA,1,D,Robusta,5.0,5.0,2003-03-01,2003,3,Units,74.60630083333331
18963,Angola,Africa,kg,AOA,1,D,Robusta,5.0,5.0,2003-04-01,2003,4,Units,74.60630083333331
18964,Angola,Africa,kg,AOA,1,D,Robusta,5.0,5.0,2003-05-01,2003,5,Units,74.60630083333331
18965,Angola,Africa,kg,AOA,1,D,Robusta,5.0,5.0,2003-06-01,2003,6,Units,74.60630083333331
18966,Angola,Africa,kg,AOA,1,D,Robusta,5.0,5.0,2003-07-01,2003,7,Units,74.60630083333331
18967,Angola,Africa,kg,AOA,1,D,Robusta,5.0,5.0,2003-08-01,2003,8,Units,74.60630083333331
18968,Angola,Africa,kg,AOA,1,D,Robusta,10.0,10.0,2003-09-01,2003,9,Units,74.60630083333331
18969,Angola,Africa,kg,AOA,1,D,Robusta,5.0,5.0,2003-10-01,2003,10,Units,74.60630083333331
18970,Angola,Africa,kg,AOA,1,D,Robusta,5.0,5.0,2003-11-01,2003,11,Units,74.60630083333331
18971,Angola,Africa,kg,AOA,1,D,Robusta,5.0,5.0,2003-12-01,2003,12,Units,74.60630083333331
18972,Burundi,Africa,kg,BIF,1,P,Arabica,475.0,475.0,2003-01-01,2003,1,Units,1082.62
18973,Burundi,Africa,kg,BIF,1,P,Arabica,475.0,475.0,2003-02-01,2003,2,Units,1082.62
18974,Burundi,Africa,kg,BIF,1,P,Arabica,475.0,475.0,2003-03-01,2003,3,Units,1082.62
18975,Burundi,Africa,kg,BIF,1,P,Arabica,475.0,475.0,2003-04-01,2003,4,Units,1082.62
18976,Burundi,Africa,kg,BIF,1,P,Arabica,475.0,475.0,2003-05-01,2003,5,Units,1082.62
18977,Burundi,Africa,kg,BIF,1,P,Arabica,475.0,475.0,2003-06-01,2003,6,Units,1082.62
18978,Burundi,Africa,kg,BIF,1,P,Arabica,475.0,475.0,2003-07-01,2003,7,Units,1082.62
18979,Burundi,Africa,kg,BIF,1,P,Arabica,475.0,475.0,2003-08-01,2003,8,Units,1082.62
18980,Burundi,Africa,kg,BIF,1,P,Arabica,475.0,475.0,2003-09-01,2003,9,Units,1082.62
18981,Burundi,Africa,kg,BIF,1,P,Arabica,475.0,475.0,2003-10-01,2003,10,Units,1082.62
18982,Burundi,Africa,kg,BIF,1,P,Arabica,475.0,475.0,2003-11-01,2003,11,Units,1082.62
18983,Burundi,Africa,kg,BIF,1,P,Arabica,475.0,475.0,2003-12-01,2003,12,Units,1082.62
18984,Cameroon,Africa,kg,XAF,1,G,Arabica,425.0,425.0,2003-01-01,2003,1,Units,579.897426172466
18985,Cameroon,Africa,kg,XAF,1,G,Robusta,300.0,300.0,2003-01-01,2003,1,Units,579.897426172466
18986,Cameroon,Africa,kg,XAF,1,G,Arabica,500.0,500.0,2003-02-01,2003,2,Units,579.897426172466
18987,Cameroon,Africa,kg,XAF,1,G,Robusta,300.0,300.0,2003-02-01,2003,2,Units,579.897426172466
18988,Cameroon,Africa,kg,XAF,1,G,Arabica,500.0,500.0,2003-03-01,2003,3,Units,579.897426172466
18989,Cameroon,Africa,kg,XAF,1,G,Robusta,300.0,300.0,2003-03-01,2003,3,Units,579.897426172466
18990,Central African Rep.,Africa,kg,XAF,1,G,Robusta,231.0,231.0,2003-01-01,2003,1,Units,579.897426172466
18991,Central African Rep.,Africa,kg,XAF,1,G,Robusta,231.0,231.0,2003-02-01,2003,2,Units,579.897426172466
18992,Central African Rep.,Africa,kg,XAF,1,G,Robusta,231.0,231.0,2003-03-01,2003,3,Units,579.897426172466
18993,Central African Rep.,Africa,kg,XAF,1,G,Robusta,231.0,231.0,2003-04-01,2003,4,Units,579.897426172466
18994,Central African Rep.,Africa,kg,XAF,1,G,Robusta,231.0,231.0,2003-05-01,2003,5,Units,579.897426172466
18995,Central African Rep.,Africa,kg,XAF,1,G,Robusta,231.0,231.0,2003-06-01,2003,6,Units,579.897426172466
18996,Central African Rep.,Africa,kg,XAF,1,G,Robusta,231.0,231.0,2003-07-01,2003,7,Units,579.897426172466
18997,Central African Rep.,Africa,kg,XAF,1,G,Robusta,231.0,231.0,2003-08-01,2003,8,Units,579.897426172466
18998,Central African Rep.,Africa,kg,XAF,1,G,Robusta,231.0,231.0,2003-09-01,2003,9,Units,579.897426172466
18999,Central African Rep.,Africa,kg,XAF,1,G,Robusta,231.0,231.0,2003-10-01,2003,10,Units,579.897426172466
19000,Central African Rep.,Africa,kg,XAF,1,G,Robusta,231.0,231.0,2003-11-01,2003,11,Units,579.897426172466
19001,Central African Rep.,Africa,kg,XAF,1,G,Robusta,231.0,231.0,2003-12-01,2003,12,Units,579.897426172466
19002,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,282.0,282.0,2003-01-01,2003,1,Units,579.897426172466
19003,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,278.0,278.0,2003-02-01,2003,2,Units,579.897426172466
19004,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,264.0,264.0,2003-03-01,2003,3,Units,579.897426172466
19005,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,253.0,253.0,2003-04-01,2003,4,Units,579.897426172466
19006,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,232.0,232.0,2003-05-01,2003,5,Units,579.897426172466
19007,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,221.0,221.0,2003-06-01,2003,6,Units,579.897426172466
19008,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,200.0,200.0,2003-07-01,2003,7,Units,579.897426172466
19009,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,200.0,200.0,2003-08-01,2003,8,Units,579.897426172466
19010,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,200.0,200.0,2003-09-01,2003,9,Units,579.897426172466
19011,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,200.0,200.0,2003-10-01,2003,10,Units,579.897426172466
19012,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,200.0,200.0,2003-11-01,2003,11,Units,579.897426172466
19013,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,200.0,200.0,2003-12-01,2003,12,Units,579.897426172466
19014,"Congo, Dem. Rep. of the",Africa,kg,NCF,1,P,Robusta,40.0,40.0,2003-01-01,2003,1,Units,405.17818323067
19015,"Congo, Dem. Rep. of the",Africa,kg,NCF,1,P,Robusta,40.0,40.0,2003-02-01,2003,2,Units,405.17818323067
19016,"Congo, Dem. Rep. of the",Africa,kg,NCF,1,P,Robusta,40.0,40.0,2003-03-01,2003,3,Units,405.17818323067
19017,"Congo, Dem. Rep. of the",Africa,kg,NCF,1,P,Robusta,40.0,40.0,2003-04-01,2003,4,Units,405.17818323067
19018,"Congo, Dem. Rep. of the",Africa,kg,NCF,1,P,Robusta,40.0,40.0,2003-05-01,2003,5,Units,405.17818323067
19019,"Congo, Dem. Rep. of the",Africa,kg,NCF,1,P,Robusta,40.0,40.0,2003-06-01,2003,6,Units,405.17818323067
19020,"Congo, Dem. Rep. of the",Africa,kg,NCF,1,P,Robusta,40.0,40.0,2003-07-01,2003,7,Units,405.17818323067
19021,"Congo, Dem. Rep. of the",Africa,kg,NCF,1,P,Robusta,40.0,40.0,2003-08-01,2003,8,Units,405.17818323067
19022,"Congo, Dem. Rep. of the",Africa,kg,NCF,1,P,Robusta,40.0,40.0,2003-09-01,2003,9,Units,405.17818323067
19023,"Congo, Dem. Rep. of the",Africa,kg,NCF,1,P,Robusta,40.0,40.0,2003-10-01,2003,10,Units,405.17818323067
19024,"Congo, Dem. Rep. of the",Africa,kg,NCF,1,P,Robusta,40.0,40.0,2003-11-01,2003,11,Units,405.17818323067
19025,"Congo, Dem. Rep. of the",Africa,kg,NCF,1,P,Robusta,40.0,40.0,2003-12-01,2003,12,Units,405.17818323067
19026,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,99.86,5.87,2003-01-01,2003,1,Units,8.59968333333333
19027,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,105.67,6.22,2003-02-01,2003,2,Units,8.59968333333333
19028,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,105.42,6.2,2003-03-01,2003,3,Units,8.59968333333333
19029,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,98.78,5.81,2003-04-01,2003,4,Units,8.59968333333333
19030,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,108.99,6.41,2003-05-01,2003,5,Units,8.59968333333333
19031,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,108.49,6.38,2003-06-01,2003,6,Units,8.59968333333333
19032,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,116.4,6.85,2003-07-01,2003,7,Units,8.59968333333333
19033,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,117.09,6.89,2003-08-01,2003,8,Units,8.59968333333333
19034,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,115.07,6.77,2003-09-01,2003,9,Units,8.59968333333333
19035,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,115.59,6.8,2003-10-01,2003,10,Units,8.59968333333333
19036,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,126.6,7.45,2003-11-01,2003,11,Units,8.59968333333333
19037,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,119.13,7.01,2003-12-01,2003,12,Units,8.59968333333333
19038,Ghana,Africa,kg,GHC,60,G,Robusta,127500.0,2125.0,2003-01-01,2003,1,Units,0.866764326525345
19039,Ghana,Africa,kg,GHC,60,G,Robusta,127500.0,2125.0,2003-02-01,2003,2,Units,0.866764326525345
19040,Ghana,Africa,kg,GHC,60,G,Robusta,127500.0,2125.0,2003-03-01,2003,3,Units,0.866764326525345
19041,Ghana,Africa,kg,GHC,60,G,Robusta,127500.0,2125.0,2003-04-01,2003,4,Units,0.866764326525345
19042,Ghana,Africa,kg,GHC,60,G,Robusta,127500.0,2125.0,2003-05-01,2003,5,Units,0.866764326525345
19043,Ghana,Africa,kg,GHC,60,G,Robusta,127500.0,2125.0,2003-06-01,2003,6,Units,0.866764326525345
19044,Ghana,Africa,kg,GHC,60,G,Robusta,127500.0,2125.0,2003-07-01,2003,7,Units,0.866764326525345
19045,Ghana,Africa,kg,GHC,60,G,Robusta,127500.0,2125.0,2003-08-01,2003,8,Units,0.866764326525345
19046,Ghana,Africa,kg,GHC,60,G,Robusta,127500.0,2125.0,2003-09-01,2003,9,Units,0.866764326525345
19047,Ghana,Africa,kg,GHC,60,G,Robusta,98413.0,1640.22,2003-10-01,2003,10,Units,0.866764326525345
19048,Ghana,Africa,kg,GHC,60,G,Robusta,98413.0,1640.22,2003-11-01,2003,11,Units,0.866764326525345
19049,Ghana,Africa,kg,GHC,60,G,Robusta,98413.0,1640.22,2003-12-01,2003,12,Units,0.866764326525345
19050,Kenya,Africa,kg,KES,50,G,Arabica,3737.34,74.75,2003-01-01,2003,1,Units,75.93556944444441
19051,Kenya,Africa,kg,KES,50,G,Arabica,4097.34,81.95,2003-02-01,2003,2,Units,75.93556944444441
19052,Kenya,Africa,kg,KES,50,G,Arabica,4279.2,85.58,2003-03-01,2003,3,Units,75.93556944444441
19053,Kenya,Africa,kg,KES,50,G,Arabica,4177.5,83.55,2003-04-01,2003,4,Units,75.93556944444441
19054,Kenya,Africa,kg,KES,50,G,Arabica,4320.0,86.4,2003-05-01,2003,5,Units,75.93556944444441
19055,Kenya,Africa,kg,KES,50,G,Arabica,3792.94,75.86,2003-06-01,2003,6,Units,75.93556944444441
19056,Kenya,Africa,kg,KES,50,G,Arabica,2834.5,56.69,2003-07-01,2003,7,Units,75.93556944444441
19057,Kenya,Africa,kg,KES,50,G,Arabica,2708.5,54.17,2003-08-01,2003,8,Units,75.93556944444441
19058,Kenya,Africa,kg,KES,50,G,Arabica,2810.69,56.21,2003-09-01,2003,9,Units,75.93556944444441
19059,Kenya,Africa,kg,KES,50,G,Arabica,2740.0,54.8,2003-10-01,2003,10,Units,75.93556944444441
19060,Kenya,Africa,kg,KES,50,G,Arabica,2671.0,53.42,2003-11-01,2003,11,Units,75.93556944444441
19061,Kenya,Africa,kg,KES,50,G,Arabica,2987.5,59.75,2003-12-01,2003,12,Units,75.93556944444441
19062,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Arabica,3500.0,3500.0,2003-01-01,2003,1,Units,1238.32766666667
19063,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Robusta,2500.0,2500.0,2003-01-01,2003,1,Units,1238.32766666667
19064,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Arabica,3500.0,3500.0,2003-02-01,2003,2,Units,1238.32766666667
19065,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Robusta,2500.0,2500.0,2003-02-01,2003,2,Units,1238.32766666667
19066,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Arabica,3500.0,3500.0,2003-03-01,2003,3,Units,1238.32766666667
19067,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Robusta,2500.0,2500.0,2003-03-01,2003,3,Units,1238.32766666667
19068,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Arabica,3500.0,3500.0,2003-04-01,2003,4,Units,1238.32766666667
19069,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Robusta,2500.0,2500.0,2003-04-01,2003,4,Units,1238.32766666667
19070,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Arabica,3500.0,3500.0,2003-05-01,2003,5,Units,1238.32766666667
19071,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Robusta,2500.0,2500.0,2003-05-01,2003,5,Units,1238.32766666667
19072,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Arabica,3500.0,3500.0,2003-06-01,2003,6,Units,1238.32766666667
19073,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Robusta,2500.0,2500.0,2003-06-01,2003,6,Units,1238.32766666667
19074,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Arabica,700.0,700.0,2003-07-01,2003,7,Units,1238.32766666667
19075,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Robusta,500.0,500.0,2003-07-01,2003,7,Units,1238.32766666667
19076,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Arabica,700.0,700.0,2003-08-01,2003,8,Units,1238.32766666667
19077,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Robusta,500.0,500.0,2003-08-01,2003,8,Units,1238.32766666667
19078,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Arabica,700.0,700.0,2003-09-01,2003,9,Units,1238.32766666667
19079,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Robusta,500.0,500.0,2003-09-01,2003,9,Units,1238.32766666667
19080,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Arabica,1800.0,1800.0,2003-10-01,2003,10,Units,1238.32766666667
19081,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Robusta,650.0,650.0,2003-10-01,2003,10,Units,1238.32766666667
19082,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Arabica,1800.0,1800.0,2003-11-01,2003,11,Units,1238.32766666667
19083,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Robusta,650.0,650.0,2003-11-01,2003,11,Units,1238.32766666667
19084,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Arabica,1800.0,1800.0,2003-12-01,2003,12,Units,1238.32766666667
19085,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Robusta,650.0,650.0,2003-12-01,2003,12,Units,1238.32766666667
19086,Malawi,Africa,kg,MWK,1,G,Arabica,87.39,87.39,2003-01-01,2003,1,Units,97.432475
19087,Malawi,Africa,kg,MWK,1,G,Arabica,76.09,76.09,2003-02-01,2003,2,Units,97.432475
19088,Malawi,Africa,kg,MWK,1,G,Arabica,68.96,68.96,2003-03-01,2003,3,Units,97.432475
19089,Malawi,Africa,kg,MWK,1,G,Arabica,80.16,80.16,2003-04-01,2003,4,Units,97.432475
19090,Malawi,Africa,kg,MWK,1,G,Arabica,73.98,73.98,2003-05-01,2003,5,Units,97.432475
19091,Malawi,Africa,kg,MWK,1,G,Arabica,43.68,43.68,2003-06-01,2003,6,Units,97.432475
19092,Malawi,Africa,kg,MWK,1,G,Arabica,65.26,65.26,2003-07-01,2003,7,Units,97.432475
19093,Malawi,Africa,kg,MWK,1,G,Arabica,86.69,86.69,2003-08-01,2003,8,Units,97.432475
19094,Malawi,Africa,kg,MWK,1,G,Arabica,120.23,120.23,2003-09-01,2003,9,Units,97.432475
19095,Malawi,Africa,kg,MWK,1,G,Arabica,123.32,123.32,2003-10-01,2003,10,Units,97.432475
19096,Malawi,Africa,kg,MWK,1,G,Arabica,104.69,104.69,2003-11-01,2003,11,Units,97.432475
19097,Malawi,Africa,kg,MWK,1,G,Arabica,101.3,101.3,2003-12-01,2003,12,Units,97.432475
19098,Rwanda,Africa,kg,RWF,1,P,Arabica,160.0,160.0,2003-01-01,2003,1,Units,537.65498475
19099,Rwanda,Africa,kg,RWF,1,P,Arabica,180.0,180.0,2003-02-01,2003,2,Units,537.65498475
19100,Rwanda,Africa,kg,RWF,1,P,Arabica,250.0,250.0,2003-03-01,2003,3,Units,537.65498475
19101,Rwanda,Africa,kg,RWF,1,P,Arabica,250.0,250.0,2003-04-01,2003,4,Units,537.65498475
19102,Rwanda,Africa,kg,RWF,1,P,Arabica,230.0,230.0,2003-05-01,2003,5,Units,537.65498475
19103,Rwanda,Africa,kg,RWF,1,P,Arabica,220.0,220.0,2003-06-01,2003,6,Units,537.65498475
19104,Rwanda,Africa,kg,RWF,1,P,Arabica,230.0,230.0,2003-07-01,2003,7,Units,537.65498475
19105,Rwanda,Africa,kg,RWF,1,P,Arabica,250.0,250.0,2003-08-01,2003,8,Units,537.65498475
19106,Rwanda,Africa,kg,RWF,1,P,Arabica,250.0,250.0,2003-09-01,2003,9,Units,537.65498475
19107,Rwanda,Africa,kg,RWF,1,P,Arabica,250.0,250.0,2003-10-01,2003,10,Units,537.65498475
19108,Rwanda,Africa,kg,RWF,1,P,Arabica,280.0,280.0,2003-11-01,2003,11,Units,537.65498475
19109,Rwanda,Africa,kg,RWF,1,P,Arabica,290.0,290.0,2003-12-01,2003,12,Units,537.65498475
19110,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,400.0,400.0,2003-01-01,2003,1,Units,1038.41900659604
19111,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,90.0,90.0,2003-01-01,2003,1,Units,1038.41900659604
19112,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,400.0,400.0,2003-02-01,2003,2,Units,1038.41900659604
19113,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,110.0,110.0,2003-02-01,2003,2,Units,1038.41900659604
19114,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,400.0,400.0,2003-03-01,2003,3,Units,1038.41900659604
19115,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,120.0,120.0,2003-03-01,2003,3,Units,1038.41900659604
19116,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,460.0,460.0,2003-04-01,2003,4,Units,1038.41900659604
19117,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,120.0,120.0,2003-04-01,2003,4,Units,1038.41900659604
19118,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,460.0,460.0,2003-05-01,2003,5,Units,1038.41900659604
19119,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,120.0,120.0,2003-05-01,2003,5,Units,1038.41900659604
19120,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,460.0,460.0,2003-06-01,2003,6,Units,1038.41900659604
19121,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,120.0,120.0,2003-06-01,2003,6,Units,1038.41900659604
19122,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,460.0,460.0,2003-07-01,2003,7,Units,1038.41900659604
19123,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,120.0,120.0,2003-07-01,2003,7,Units,1038.41900659604
19124,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,460.0,460.0,2003-08-01,2003,8,Units,1038.41900659604
19125,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,110.0,110.0,2003-08-01,2003,8,Units,1038.41900659604
19126,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,450.0,450.0,2003-09-01,2003,9,Units,1038.41900659604
19127,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,120.0,120.0,2003-09-01,2003,9,Units,1038.41900659604
19128,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,500.0,500.0,2003-10-01,2003,10,Units,1038.41900659604
19129,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,150.0,150.0,2003-10-01,2003,10,Units,1038.41900659604
19130,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,500.0,500.0,2003-11-01,2003,11,Units,1038.41900659604
19131,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,150.0,150.0,2003-11-01,2003,11,Units,1038.41900659604
19132,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,500.0,500.0,2003-12-01,2003,12,Units,1038.41900659604
19133,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,150.0,150.0,2003-12-01,2003,12,Units,1038.41900659604
19134,Togo,Africa,kg,XAF,1,G,Robusta,325.0,325.0,2003-01-01,2003,1,Units,579.897426172466
